,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
1038,SLUHN-Anderson Campus Hospital,1872 St Luke Blvd Lower Level Pharmacy West Wing,Easton,Pennsylvania,18045,Northampton,19,5,0,152,61,0,
1039,Cornerstone Care-Rogersville,140 Church Street PO Box 440,Rogersville,Pennsylvania,15359,Greene,0,0,0,78,23,320,POINT (-80.18608 39.89815)
1040,MHEDS-PEACH ST,2928 Peach Street,Erie,Pennsylvania,16508,Erie,0,0,0,70,6,0,POINT (-80.076407 42.107191)
1041,Heritage Valley Hlth Sys Beaver,1000 Dutch Ridge Road,Beaver,Pennsylvania,15009,Beaver,30,84,0,32,690,14,POINT (-80.324614 40.710483)
1042,Genoa Healthcare 20391,850 W Lancaster Ave,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,0,156,0,POINT (-75.319996 40.022286)
1043,Certo Dental,2940 Concord Rd,Aston,Pennsylvania,19014,Delaware,0,0,0,0,19,0,POINT (-75.412931 39.86132)
1044,GIANT PHARMACY-6461,801 BALTIMORE STREET,HANOVER,PA,17331,York,0,0,0,134,964,254,POINT (-76.969742 39.788077)
1045,Saint John Vianney Center,151 Woodbine Road,Downingtown,Pennsylvania,19335,Chester,0,0,0,10,0,0,POINT (-75.685535 40.011175)
1046,The Medicine Shoppe Oakmont,215 Allegheny ave,Oakmont,Pennsylvania,15139,Allegheny,0,0,0,28,0,0,POINT (-79.843549 40.514374)
1047,AHN AC IM WPC Internl Medi Ligonier,1869 Route 30,Ligonier,PA,156589239,Westmoreland,0,0,0,0,0,5,POINT (-79.229688 40.236676)
1048,Kennies Pharmacy-Littlestown,520 W. King street,Littlestown,Pennsylvania,17340,Adams,0,0,0,9,110,2,POINT (-77.098593 39.743012)
1049,Giant Eagle Pharmacy-9,State Routes 30 & 66,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,17,236,0,
1050,WINDBER MEDICAL CENTER,600 SOMERSET AVENUE,Windber,Pennsylvania,15963,Somerset,0,10,0,263,35,686,POINT (-78.837917 40.242123)
1051,UPMC CCP Spring Grove,22 Roth Church Rd,Spring Grove,Pennsylvania,17362,York,0,0,0,0,141,0,POINT (-76.864591 39.88402)
1052,SHREE ANJANEYA LLC,801 W MAIN ST,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,25,1941,20,POINT (-75.292861 40.24705)
1053,AHN-AC IM PC BRENTWOOD,3720 Brownsville Road 3rd FL,PITTSBURGH,PA,152273520,Allegheny,0,0,0,25,31,0,POINT (-79.975384 40.372201)
1054,St Clair Hospital,St. Clair Hospital 1000 Bower Hill Rd,Pittsburgh,Pennsylvania,15243,Allegheny,2,0,0,22,568,1608,
1055,Family Pharmacy of Archbald,1 KENNEDY PLAZA 4 KELLY STREET,Archbald,Pennsylvania,18403,Lackawanna,0,0,0,11,57,393,
1056,Compliance Navig Specs DBA CNS Occ,38 Copperfield Cir,Lititz,Pennsylvania,17543,Lancaster,0,0,0,537,1049,672,POINT (-76.307892 40.173826)
1057,AHN-SVMG FM HWP WEST,4247 West Ridge Road,Erie,Pennsylvania,16506,Erie,0,0,0,20,81,0,POINT (-80.171401 42.076955)
1058,FPC-Millersburg Fam Prac Center,100 1st St,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,101,0,POINT (-76.962413 40.534461)
1059,Joseph Lamantia DO PC,1690 Saltsburg Avenue,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,115,0,POINT (-79.172871 40.611386)
1060,UPMC-CCP-West Millcreek,4022 Zuck Rd,Erie,Pennsylvania,16506,Erie,0,0,0,101,77,0,POINT (-80.124971 42.079065)
1061,Ctral Bucks Fam Prac PC Doylestwn,252 W Swamp Rd,Doylestown,Pennsylvania,18901,Bucks,0,0,0,0,49,0,POINT (-75.137638 40.333097)
1062,Valley Pharmacy,647 state route 93 hwy,Sugarloaf,Pennsylvania,18249,Luzerne,0,0,0,0,1,4670,
1063,Aston Pharmacy Home Health Center,10 Scheivert Ave,Aston,Pennsylvania,19014,Delaware,1,0,0,1,0,0,POINT (-75.41769 39.8643)
1064,Millcreek Community Hospital,5515 Peach street,Erie,Pennsylvania,16509,Erie,0,1,0,4,118,1372,POINT (-80.093735 42.074141)
1065,Punxsutawney Area Hospital,81 Hillcrest Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,0,13,235,POINT (-79.000134 40.960155)
1066,Bucks County HD Levittown  Office,7321 New Falls Rd,Levittown,Pennsylvania,19055,Bucks,0,0,0,15,0,0,POINT (-74.852848 40.156355)
1067,Centerville Clinics-Fredericktown,1070 Old National Pike Rd,Fredericktown,Pennsylvania,15333,Washington,1,0,0,332,145,50,POINT (-79.985087 40.047222)
1068,Central Pennsylvania Clinic,375 South Kishacoquillas Street,Belleville,Pennsylvania,17004,Mifflin,0,0,0,6,8,60,POINT (-77.712515 40.60043)
1069,PSH St Joseph Medical Center,2500 BERNVILLE RD PHARMACY,Reading,Pennsylvania,19605,Berks,1,11,0,681,25,0,POINT (-75.977886 40.37679)
1070,Dr Esianor-Mitchual Dental PC,822 Marietta Avenue,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,334,0,POINT (-76.321621 40.039822)
1071,UPMC Lawrenceville Fam Hlth Ctr,3937 Butler Street,Pittsburgh,Pennsylvania,15201,Allegheny,0,0,0,12,1710,0,POINT (-79.962556 40.468512)
1072,UPMC Shadyside FHC Faculty,5215 Centre Avenue,Pittsburgh,Pennsylvania,15232,Allegheny,0,0,0,141,935,417,POINT (-79.940982 40.455196)
1073,Wellness Pharmacy Services,1427 Horsham Road,North Wales,Pennsylvania,19454,Montgomery,10,0,0,0,48,0,POINT (-75.20773 40.225139)
1074,Janssen Springhouse,1400 McKean Road,Spring House,Pennsylvania,19477,Montgomery,0,0,0,4,22,0,
1075,Pittsburgh Family Practice,1517 Forbes Ave,Pittsburgh,Pennsylvania,15219,Allegheny,0,0,0,231,435,0,POINT (-79.98449 40.437625)
1076,AHN-HWP PHARMACY,12311 Perry Highway,Wexford,PA,15090,Allegheny,7,14,0,296,6,6,POINT (-80.062157 40.636304)
1077,IRMC-INDIANA REG MED CTR,835 HOSPITAL ROAD,Indiana,Pennsylvania,15701,Indiana,0,0,0,10,0,0,POINT (-79.15894 40.608302)
1078,CHOP Primary Care Collegeville,3770 Ridge Pike,Collegeville,Pennsylvania,19426,Montgomery,0,0,0,6,235,126,POINT (-75.435163 40.175112)
1079,UPMC Williamsport Regional Med Ctr,700 High Street,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,0,1087,230,POINT (-77.014432 41.24547)
1080,Guthrie Clinic Dushore,102 East Main Street PO Box 417,Dushore,Pennsylvania,18614,Sullivan,0,0,0,9,84,6,POINT (-76.400602 41.524021)
1081,LVPG Fam Medic Peds Hambrg,700 Hawk Ridge Drive,Hamburg,Pennsylvania,19526,Berks,0,0,0,8,22,0,POINT (-75.975007 40.544785)
1082,Community Drugs-Mercer,3163 state route 257,Seneca,Pennsylvania,16346,Venango,0,0,0,59,136,660,POINT (-79.7038 41.377297)
1083,Susq Comm Hlth and Dental Cnte,471 Hepburn Street,Williamsport,Pennsylvania,17701,Lycoming,0,78,0,200,655,271,POINT (-77.006929 41.242265)
1084,VDI-Tri Valley Pharmacy-Pine Grove,101 S. Tulpehocken Street,Pine Grove,Pennsylvania,17963,Schuylkill,0,0,0,0,0,1473,POINT (-76.38513 40.550322)
1085,Cornerstone Care-Greensboro,7 Glassworks Road,Greensboro,Pennsylvania,15338,Greene,0,0,0,15,165,0,POINT (-79.915142 39.800674)
1086,MARTINS PHARMACY-6290,800 VANDERBILT ROAD,CONNELLSVILLE,PA,15425,Fayette,0,0,0,22,756,0,POINT (-79.603029 40.018548)
1087,SLUHN-Monroe,100 St. Lukes Lane,Stroudsburg,Pennsylvania,18360,Monroe,30,2,0,449,1253,0,POINT (-75.261745 40.9979)
1088,AHOLD USA-GIANT PHARMACY-6287,1000 SCOTT TOWN CENTER,BLOOMSBURG,PA,17815,Columbia,4,0,0,1770,182,448,POINT (-76.435938 41.005763)
1089,Hyndman Area Health Center Bedford,104 Railroad Street,Bedford,Pennsylvania,15522,Bedford,0,0,0,1,1234,822,POINT (-78.503049 40.021973)
1090,MLHC-Urgent Care in Wynnewood,306 E Lancaster Avenue,Wynnewood,PA,19096,Montgomery,0,0,0,0,150,0,POINT (-75.265316 39.993375)
1091,DCI-Parks Bend,1143 Industrial Park Road,Vandergrift,Pennsylvania,15690,Westmoreland,0,0,0,7,38,0,POINT (-79.577731 40.630498)
1092,GIANT PHARMACY-6255,801 SOUTH 25TH STREET,EASTON,PA,18045,Northampton,0,0,0,17,2263,0,POINT (-75.246701 40.677524)
1093,GIANT PHARMACY-6079,"275 PAULINE DR, S YORK PLZ",YORK,PA,17402,York,22,0,0,382,775,662,
1094,KNIGHTS ROAD PHARMACY LLC,2788 KNIGHTS RD,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,0,606,POINT (-74.952781 40.102734)
1095,GIANT PHARMACY-6463,173 HOLLY ROAD,GILBERTSVILLE,PA,19525,Montgomery,0,0,0,294,1390,14,POINT (-75.620261 40.334647)
1096,Moses Taylor Hospital,PHARMACY 700 QUINCY AVENUE,Scranton,Pennsylvania,18510,Lackawanna,0,0,0,129,0,376,
1097,UPMC-MAGEE WOMENS HOSPITAL,300 Halket Street,Pittsburgh,Pennsylvania,15213,Allegheny,8,2,0,596,175,0,POINT (-79.959546 40.437077)
1098,Dialysis Clinic Inc. Mount Pleasant,20 E MAIN ST,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,0,0,15,0,0,POINT (-79.533853 40.147704)
1099,VDI-Brockway Drug Co Inc,1365 Main Street,Brockway,Pennsylvania,15824,Jefferson,0,0,0,33,2,0,POINT (-78.787066 41.246948)
1100,Delaware County Memorial Hospital,501 N. Lansdowne Ave Department of Pharmacy,Drexel Hill,Pennsylvania,19026,Delaware,0,0,0,19,194,2009,POINT (-75.283921 39.953877)
1101,PPCP-Kotar Kolpo-Oxford Drive,2000 Oxford Drive,Bethel Park,Pennsylvania,15102,Allegheny,0,0,0,0,210,0,POINT (-80.051455 40.343814)
1102,Butler Memorial Hospital,ONE HOSPITAL WAY,Butler,Pennsylvania,16001,Butler,0,0,0,0,17,2768,
1103,Big Spring Pharmacy,91 S. High Street,Newville,Pennsylvania,17241,Cumberland,0,0,0,30,0,0,POINT (-77.397641 40.170569)
1104,GoodHealth Medicine Shoppe 1549,1707 Wilmington Rd,New Castle,Pennsylvania,16105,Lawrence,0,0,0,0,0,200,POINT (-80.354342 41.018631)
1105,Hatboro Medical Associates,345 N YORK RD PO BOX 606,Hatboro,Pennsylvania,19040,Montgomery,0,0,0,518,6,71,POINT (-75.104791 40.182948)
1106,LGHP-Family Medicine Oxford,620 Spear St,Oxford,Pennsylvania,19363,Chester,0,0,0,4,101,0,POINT (-75.971587 39.783594)
1107,GIANT PHARMACY-6518,2350 SUSQUEHANNA ROAD,ROSLYN,PA,19001,Montgomery,0,0,0,210,1059,822,POINT (-75.134817 40.121946)
1108,VDI-Woodward Pharmacy,565 Spring St,Houtzdale,Pennsylvania,16651,Clearfield,0,0,0,252,6,55,POINT (-78.342988 40.826395)
1109,UPMC CCP Mt Lebanon Pediatrics,603 Washington Road,Pittsburgh,Pennsylvania,15228,Allegheny,0,0,0,0,69,0,POINT (-80.043919 40.383082)
1110,Berwick Hospital Center,701 East 16th St. Pharmacy,Berwick,Pennsylvania,18603,Columbia,0,9,0,126,17,224,POINT (-76.230804 41.070159)
1111,Hallstead Family Pharmacy LLC,36 Rose Street,Hallstead,Pennsylvania,18822,Susquehanna,0,0,0,0,30,0,POINT (-75.7445 41.95474)
1112,AHN-SVMG Albion Family Practice,155 East State Street,Albion,Pennsylvania,16401,Erie,2,0,0,0,0,90,POINT (-80.36066 41.890918)
1113,SLUHHN-Miners,360 W. Ruddle St,Coaldale,Pennsylvania,18218,Schuylkill,0,0,0,11,5,0,POINT (-75.914152 40.821619)
1114,Centennial Pharmacy Services,1020 N Delaware Avenue,Philadelphia,Pennsylvania,19125,Philadelphia,0,0,0,0,55,0,POINT (-75.132334 39.965723)
1115,SCI-Cambridge Springs,451 Fullerton Avenue,Cambridge Springs,Pennsylvania,16403,Crawford,1,0,0,0,69,0,POINT (-80.056344 41.79885)
1116,FKC Chadds Ford,291 Wilmington West Chester Pike,Chadds Ford,Pennsylvania,19317,Delaware,0,0,0,0,2,0,POINT (-75.540653 39.853872)
1117,PH-Penn Highlands Clearfield,809 Turnpike Avenue,Clearfield,Pennsylvania,16830,Clearfield,0,0,0,82,0,277,POINT (-78.449999 41.033012)
1118,Allied Services Pharmacy,100 Abington Executive Park,Clarks Summit,Pennsylvania,18411,Lackawanna,0,3,9,26,17,0,POINT (-75.708845 41.475928)
1119,Greentree Medical Associates,651 Holiday Drive Foster Plaza Bldg #5,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,0,254,0,
1120,Advanced Lab Solutions LLC,3729 Easton Nazareth Hwy. LL2,Easton,Pennsylvania,18045,Northampton,0,0,0,0,624,1711,POINT (-75.281051 40.710904)
1121,AFME Penn Township,4044 Route 130,Irwin,Pennsylvania,15642,Westmoreland,0,0,0,0,67,0,POINT (-79.685294 40.374338)
1122,Wellspan Fam Med Granite Run,264 Granite Run Drive,Lancaster,Pennsylvania,17601,Lancaster,0,0,7,75,140,12,POINT (-76.332392 40.07589)
1123,Exeter Township Health Center,2795 Sullivans Trail,Falls,Pennsylvania,18615,Wyoming,3,0,0,14,152,649,POINT (-75.857332 41.445318)
1124,CHOP Care Primary Care Souderton,4 S County Line Rd,Souderton,Pennsylvania,18964,Montgomery,0,0,0,707,546,524,POINT (-75.311203 40.314865)
1125,VDI-Pine Grove Pharmacy,10 East Pottsville Str,Pine Grove,Pennsylvania,17963,Schuylkill,0,0,0,20,197,37,POINT (-76.38501 40.552571)
1126,Compr Hlh Srvs Lehigh Vlly,1627 Chew St 3rd Floor Green Elevator,Allentown,Pennsylvania,18102,Lehigh,0,0,0,10,30,0,
1127,Newport Family Practice PC,52 Red Hill Court,Newport,Pennsylvania,17074,Perry,0,0,0,68,6,0,POINT (-77.122152 40.484726)
1128,Superior Care Pharmacy Incorporated,518 Burke Bypass,Olyphant,Pennsylvania,18447,Lackawanna,0,0,0,80,3254,571,POINT (-75.596869 41.470483)
1129,AHN-Jefferson Regional Hospital,Pharmacy Department 565 Coal Valley Road,Jefferson Hills,Pennsylvania,15025,Allegheny,0,0,0,585,235,1909,
1130,Marathon Health-Wyalusing,41913 Route 6,Wyalusing,Pennsylvania,18853,Bradford,0,0,0,4,0,50,
1131,MON-VALE PRIMARY CARE PRACTICES INC,447 West Main Street,Monongahela,Pennsylvania,15063,Washington,0,0,0,166,0,200,POINT (-79.927457 40.203701)
1132,GIANT PHARMACY-6324,4001 NEW FALLS RD,LEVITTOWN,PA,19056,Bucks,0,0,0,38,1636,84,POINT (-74.886105 40.133238)
1133,Cornerstone Pharmacy,41 Easton Rd,Willow Grove,Pennsylvania,19090,Montgomery,0,0,0,51,212,0,POINT (-75.116463 40.142368)
1134,Guthrie Clinic Sayre,1 GUTHRIE SQ Sayre PA,Sayre,Pennsylvania,18840,Bradford,0,0,0,23,405,0,POINT (-76.519204 41.980904)
1135,VDI-Gaughns Drug Store,348 Pennsylvania Ave W,Warren,Pennsylvania,16365,Warren,0,0,0,23,1014,0,POINT (-79.149306 41.844947)
1136,VDI-Mainline Pharmacy Nanty Glo,1049 Shoemaker St,Nanty Glo,Pennsylvania,15943,Cambria,0,0,0,0,234,3327,POINT (-78.835832 40.470517)
1137,Granite Farms Estate,1343 W. Baltimore Pike,Media,Pennsylvania,19063-553,Delaware,0,0,0,4,0,0,POINT (-75.450512 39.907824)
1138,SLPG-Coopersburg Pediatrics,5445 Lanark Road,Center Valley,Pennsylvania,18034,Lehigh,0,0,0,0,60,140,POINT (-75.407747 40.533146)
1139,GIANT PHARMACY-6269,3301 TRINDLE ROAD,CAMP HILL,PA,17011,Cumberland,0,0,0,129,1082,314,POINT (-76.935436 40.238145)
1140,AHN AC IM Prim Cre Prof Southpointe,"400 Southpointe Blvd, Plaza I",Canonsburg,PA,15317,Washington,0,0,0,1,161,174,
1141,Patton Pharmacy and VS Variety,503 Railroad Avenue Suite 2,Patton,Pennsylvania,16668,Cambria,0,0,0,465,52,0,POINT (-78.650407 40.638425)
1142,Tower Health Fam Med-Kenhorst THMG,600 High Blvd,Reading,Pennsylvania,19607,Berks,0,0,0,0,36,0,POINT (-75.946015 40.303573)
1143,Panda Bear Pediatrics-2nd Avenue,409 2nd Avenue,Collegeville,Pennsylvania,19426,Montgomery,0,0,0,0,1260,0,POINT (-75.454627 40.179819)
1144,Impact Health,489 Shoemaker Road,King of Prussia,Pennsylvania,19406,Montgomery,0,33,0,237,30,558,POINT (-75.353077 40.082452)
1145,UPMC-Urgent Care at McCandless,9401 McKnight Road,Pittsburgh,Pennsylvania,15237,Allegheny,0,0,0,0,8,0,POINT (-80.026216 40.576802)
1146,ALMA ILLERY MEDICAL CENTER,7227 HAMILTON AVE,Pittsburgh,Pennsylvania,15208,Allegheny,0,0,0,97,318,78,POINT (-79.896792 40.454465)
1147,UPMC-HAMPTON OUTPATIENT CENTER,4490 Mount Royal Blvd UPMC Outpatient Center Hampton,Allison Park,Pennsylvania,151012684,Allegheny,0,0,0,890,437,1037,
1148,Tower Health-Douglassville Internal Med,957 Benjamin Franklin Parkway,Douglassville,Pennsylvania,19518,Berks,0,0,0,0,87,0,POINT (-76.164451 40.358524)
1149,GIANT PHARMACY-6501,850 EAST MAIN STREET,EPHRATA,PA,17522,Lancaster,0,0,0,59,1605,635,POINT (-76.157833 40.165002)
1150,Venango County SHC,3298 State Route 257 PO Box 191,Seneca,Pennsylvania,16346,Venango,0,0,0,190,0,305,POINT (-79.703496 41.382086)
1151,AHOLD USA-GIANT PHARMACY-6313,2174 WEST UNION BOULEVARD,BETHLEHEM,PA,18018,Lehigh,5,0,0,59,1896,948,POINT (-75.418335 40.626563)
1152,AHOLD USA-GIANT PHARMACY 6043,1880 LEITHSVILLE RD,HELLERTOWN,PA,18055,Northampton,0,6,0,0,1792,515,POINT (-75.339414 40.562859)
1153,VaxCare-Hometn Hth Cre of NEPA Inc,921 Drinker Turnpike,Moscow,Pennsylvania,18444,Lackawanna,0,0,0,0,39,35,POINT (-75.514251 41.310339)
1154,GHS-Johnson and Johnson Lititz,400 West Lincoln Avenue,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,7,0,POINT (-76.316301 40.162397)
1155,PHN-Sheakleyville Health Center,3339 Perry Highway,Sheakleyville,Pennsylvania,16151,Mercer,0,0,0,7,53,10,POINT (-80.205535 41.450213)
1156,Gwynedd-Mercy University,1325 Sumneytown Pike P.O. Box 901,Gwynedd Valley,Pennsylvania,19437,Montgomery,0,0,0,26,4,0,POINT (-75.241 40.193)
1157,Village Shires Pharmacy,1464 Buck Road,Holland,Pennsylvania,18966,Bucks,0,0,0,13,1455,134,POINT (-74.955965 40.2036)
1158,Delta Medix PC,300 Lackawanna Avenue,Scranton,Pennsylvania,18503,Lackawanna,0,0,0,82,117,400,POINT (-75.667364 41.408249)
1159,Adagio Health-New Castle,200 South Jefferson Street,New Castle,Pennsylvania,16101,Lawrence,0,0,0,268,180,1022,
1160,UPMC-Susq Peds South Willmsprt,6 East Mountain Avenue,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,712,0,POINT (-76.991755 41.230507)
1161,WELLSPAN GETTYSBURG HOSPITAL,PHARMACY 147 GETTYS STREET,GETTYSBURG,PENNSYLVANIA,17325,Adams,2,0,0,175,103,0,
1162,Grge L Mrtn MD PC Alrgy and Asthma,Lankenau Med. Bldg West 100 E. Lancaster Ave.,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,0,70,6,
1163,Select Specialty Hospital-Danville,100 N academy ave,Danville,Pennsylvania,17822,Montour,0,0,0,4,10,0,POINT (-76.603393 40.966741)
1164,VDI-Mainline Pharmacy Portage,619 MAIN ST,Portage,Pennsylvania,15946,Cambria,0,0,0,0,1,983,POINT (-78.672806 40.387351)
1165,Procure Pharmaceutical Services,264 SMITH TOWNSHIP STATE RD,Burgettstown,Pennsylvania,15021,Washington,0,0,0,0,61,0,POINT (-80.403678 40.40292)
1166,SCI-Chester,500 E. 4th Street,Chester,Pennsylvania,19013,Delaware,0,0,0,736,35,0,POINT (-75.352794 39.851391)
1167,Public Drug,6925 Ludlow Street,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,162,240,83,POINT (-75.260184 39.961256)
1168,Activate Hth Wellns Ctr UTZ Clinc,240 Kindig Lane Plant #5,Hanover,Pennsylvania,17331,York,0,0,0,3,31,0,POINT (-77.007009 39.811442)
1169,DVCH Norristwn Regi Hlth Cntr,1401 DeKalb St,Norristown,Pennsylvania,19401,Montgomery,0,0,0,52,82,0,POINT (-75.333335 40.123435)
1170,Central Erie Primary Care.,3413 Cherry Street,Erie,Pennsylvania,16508,Erie,0,0,0,0,1,0,POINT (-80.082253 42.10018)
1171,WellSpan Internal Med Waynesboro,601 East Main Street Waynesboro Medical Office Building,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,98,419,90,POINT (-77.568124 39.75093)
1172,PHN Schuylkill Comm Hlth Ctr,210 Sunbury Street,Minersville,Pennsylvania,17954,Schuylkill,0,0,0,21,148,0,POINT (-76.261033 40.691062)
1173,Mainline LTC Pharmacy,1049 Shoemaker St.,Nanty Glo,Pennsylvania,15943,Cambria,0,0,0,0,1123,4885,POINT (-78.835832 40.470517)
1174,Healthy Starts Pediatrics,845 Sir Thomas Court,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,22,44,10,POINT (-76.821274 40.282371)
1175,MNPG Bellefonte Int Med,141 Medical Park Lane,Bellefonte,Pennsylvania,16823,Centre,0,0,0,136,10,0,POINT (-77.748835 40.915728)
1176,Lehigh Valley Hospital Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,0,0,0,2591,304,1922,POINT (-75.518663 40.566721)
1177,Nason Hospital,105 Nason Dr,Roaring Spring,Pennsylvania,16673,Blair,0,0,0,0,16,10,POINT (-78.388945 40.338067)
1178,HlthDirect Instnal Pharm Svcs 145,23 West INDUSTRIAL BLVD,Paoli,Pennsylvania,19301,Chester,0,0,0,37,0,40,POINT (-75.50232 40.04627)
1179,WellSpan Internal Med V Twin Dr,40 V Twin Dr,Gettysburg,Pennsylvania,17325,Adams,0,0,0,0,292,0,POINT (-77.18277 39.84572)
1180,Community Health Care RHC,550 West Walnut Street,Shamokin,Pennsylvania,17872,Northumberland,0,0,0,44,58,0,POINT (-76.562493 40.789811)
1181,AHOLD USA-GIANT PHARMACY-6277,7673 LAKE RAYSTOWN SHOPPING CENTER,HUNTINGDON,PA,16652,Huntingdon,0,0,0,0,1189,0,POINT (-78.013383 40.479429)
1182,AHOLD USA-GIANT PHARMACY-6289,2104 VAN REED ROAD,WEST LAWN,PA,19609,Berks,0,0,0,70,1566,50,POINT (-76.000781 40.342179)
1183,Westmoreland County SHC-Greensburg,233 West Otterman Street,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,8,14,78,POINT (-79.548346 40.302922)
1184,Adagio Health-Seneca,3292 State Route 257,Seneca,Pennsylvania,16346,Venango,0,0,0,970,204,313,POINT (-79.703532 41.381847)
1185,Wellspan Fam Med Shippensburg,46 Walnut Bottom Road Suite 200,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,9,649,102,POINT (-77.501605 40.058845)
1186,Noxen Medical Center,2888 SR 29 S # 2,Noxen,Pennsylvania,18636,Wyoming,0,0,0,0,168,0,
1187,Hatboro Pediatrics PC,483 E County Line Rd,Hatboro,Pennsylvania,19040,Montgomery,0,0,0,21,1454,1757,POINT (-75.081464 40.177281)
1188,WMCHC-HAMLIN FAMILY HEALTH CENTER,543 Easton Turnpike,Lake Ariel,Pennsylvania,18436,Wayne,0,0,0,130,91,190,POINT (-75.398003 41.400846)
1189,LVPG-Coordinated Health LV Hospital,3100 Emrick Blvd,Bethlehem (Part-Northampton),Pennsylvania,18020,Northampton,0,5,0,142,1610,105,POINT (-75.295264 40.66533)
1190,Centro De Salud Latino Americano,17th & Chew St,Allentown,Pennsylvania,18104,Lehigh,0,0,27,294,12,20,
1191,PPCP-John Yaros MD-Vanadium Rd,363 Vanadium Road,Pittsburgh,Pennsylvania,15243,Allegheny,0,0,0,0,8,0,POINT (-80.085292 40.369186)
1192,Wellspan Fam Med Herrs Ridge,820 Chambersburg Road,Gettysburg,Pennsylvania,17325,Adams,5,0,0,5,26,0,POINT (-77.259876 39.841594)
1193,Family First Health-Columbia Center,369 Locust Street 1st Floor,Columbia,Pennsylvania,17512,Lancaster,0,0,0,61,21,0,POINT (-76.501264 40.032778)
1194,Cooks Pharmacy of Kingston,777 wyoming ave,Kingston,Pennsylvania,18704,Luzerne,0,0,0,18,529,21,POINT (-75.883808 41.274065)
1195,Lititz Apothecary,100 E Main St,Lititz,Pennsylvania,17543,Lancaster,0,0,0,28,0,0,POINT (-76.304188 40.156715)
1196,VDI-DePietros Pharmacy,617 3rd Street,Dunmore,Pennsylvania,18512,Lackawanna,0,0,0,0,1114,226,POINT (-75.634095 41.415683)
1197,AFC Urgent Care Cheltenham,2401 W Cheltenham Ave,Wyncote,Pennsylvania,19095,Montgomery,0,0,0,0,401,1469,POINT (-75.157147 40.073482)
1198,CKHS ChesPenn Hlth Srvs Est 9th,125 East 9th Street,Chester,Pennsylvania,19013,Delaware,0,0,0,9,401,288,POINT (-75.359715 39.853061)
1199,LGH-Susquehanna Family Medicine,1159 River Rd,Marietta,Pennsylvania,175471628,Lancaster,0,0,0,31,348,0,POINT (-76.542449 40.062719)
1200,JC Blair Med Srvs-Primary Care Ctr,790 Bryan Street,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,7,122,170,POINT (-78.011507 40.49342)
1201,Valley Medical-Wilkes Barre,75 South Wyoming Avenue,Edwardsville,Pennsylvania,18704,Luzerne,0,0,0,0,117,410,POINT (-75.902085 41.257703)
1202,Messiah University,One University Avenue ENGLE CENTER,Mechanicsburg,Pennsylvania,17055,Cumberland,0,0,0,7,15,83,
1203,St Lukes Allentown Campus,1736 HAMILTON BLVD Inpatient Pharmacy - 2nd Floor,Allentown,Pennsylvania,18104,Lehigh,0,1,0,13,31,0,
