Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
Joseph Lamantia DO PC,1690 Saltsburg Avenue,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,115,0,POINT (-79.172871 40.611386)
Passport Health,1432 Easton Rd Suite 2800,Warrington,Pennsylvania,18976,Bucks,0,0,0,1096,267,488,POINT (-75.132893 40.253949)
VDI-Blandon Pharmacy,104 Anna Ave,Blandon,Pennsylvania,19510,Berks,0,0,0,256,1016,171,POINT (-75.868489 40.44312)
Guthrie Clinic Sayre,1 GUTHRIE SQ Sayre PA,Sayre,Pennsylvania,18840,Bradford,0,0,0,23,1042,0,POINT (-76.519204 41.980904)
CHOP Primary Care HighPoint,100 Manor Dr,Chalfont,Pennsylvania,18914,Bucks,0,0,0,3,2436,0,
Wellspn Fam Med Bannister St,1575 Bannister St,York,Pennsylvania,17404,York,0,0,0,47,191,0,POINT (-76.763333 39.960703)
The Wright Center-Clarks Summit,1145 Northern Boulevard,Clarks Summit,Pennsylvania,18411,Lackawanna,0,0,0,24,1429,0,POINT (-75.696208 41.488382)
VDI-Applebys Drug Store Inc,133 East Shirley Street,Mount Union,Pennsylvania,17066,Huntingdon,0,0,0,34,1423,450,POINT (-77.877268 40.381179)
Crnerstn Cre Prim Cre Ctr Mt Morris,120 Locust Ave Ext *,Mount Morris,Pennsylvania,15349,Greene,0,0,0,23,199,0,POINT (-80.060411 39.734598)
PHN-Sheakleyville Health Center,3339 Perry Highway,Sheakleyville,Pennsylvania,16151,Mercer,0,0,0,7,141,10,POINT (-80.205535 41.450213)
Main Line Health-Paoli Hospital,255 W LANCASTER AVE,Paoli,Pennsylvania,19301,Chester,0,0,0,143,48,30,POINT (-75.499846 40.042102)
PRIMARY CARE PHARMACY SERVICES INC,2027 Lebanon Church Road,West Mifflin,Pennsylvania,15122,Allegheny,0,27,0,1606,130,677,POINT (-79.94943 40.348063)
Ctral Bucks Fam Prac PC Doylestwn,252 W Swamp Rd,Doylestown,Pennsylvania,18901,Bucks,0,0,0,0,49,0,POINT (-75.137638 40.333097)
Wellsboro Laurel Health Center,7 Water Street,Wellsboro,Pennsylvania,16901,Tioga,0,0,0,5,395,140,POINT (-77.301143 41.749471)
Aston Pharmacy Home Health Center,10 Scheivert Ave,Aston,Pennsylvania,19014,Delaware,1,0,0,1,0,0,POINT (-75.41769 39.8643)
WellSpan Family Medicine-Wheatlyn,235 Rosedale Dr,Manchester,PA,17345,York,0,0,0,21,659,6,POINT (-76.72569 40.049339)
GIANT PHARMACY-6316,1550 N MAIN ST,Dickson City,Pennsylvania,18447,Lackawanna,0,0,0,2,2126,0,POINT (-75.466629 41.662399)
Bucks County HD Levittown  Office,7321 New Falls Rd,Levittown,Pennsylvania,19055,Bucks,0,0,0,15,0,0,POINT (-74.852848 40.156355)
Greater Lehigh Family Medicine,4379 Easton Avenue,Bethlehem (Part-Northampton),Pennsylvania,18020,Northampton,0,0,0,0,100,0,POINT (-75.310574 40.666272)
UPMC-Primary Care Lewisburg,260 Reitz Boulevard,LEWISBURG,PA,178379220,Union,0,0,0,0,15,96,POINT (-76.911123 40.962152)
Geisinger St. Lukes Hospital,100 Paramount Blvd,Orwigsburg,Pennsylvania,17961,Schuylkill,5,1,0,208,7,78,POINT (-76.09171 40.640986)
AHOLD USA-GIANT PHARMACY-6504,300 Lincoln Avenue,East Stroudsburg,PA,18301,Monroe,0,6,0,8,2500,421,POINT (-75.183418 40.992021)
Family Health Associates-Apple Hill,25 Monument Rd,York,Pennsylvania,17403,York,0,0,0,1605,29,0,POINT (-76.716233 39.923562)
VDI-Rann Pharmacy Inc,377 Main Street,Harleysville,Pennsylvania,19438,Montgomery,0,0,0,727,2691,3427,POINT (-75.380672 40.275234)
WellSpan Internl Med Apple Hill  St,25 Monument Rd,York,PA,17403,York,0,0,3,119,847,0,POINT (-76.716233 39.923562)
PHN-Punxsutawney Community HC,200 Prushnok Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,23,225,10,POINT (-78.961583 40.945909)
Woodlyn Pharmacy,1301 Jefferson Avenue,Woodlyn,Pennsylvania,19094,Delaware,0,0,0,0,15,691,POINT (-75.343924 39.874835)
Allied Services Pharmacy,100 Abington Executive Park,Clarks Summit,Pennsylvania,18411,Lackawanna,0,3,9,26,54,0,POINT (-75.708845 41.475928)
UPMC CCP Sewickley,111 Hazel Lane,Sewickley,Pennsylvania,15143,Allegheny,0,0,0,0,477,236,POINT (-80.193344 40.543676)
GIANT PHARMACY-6106,6542 LOWER YORK RD,New Hope,Pennsylvania,18938,Bucks,0,0,0,18,2067,225,POINT (-74.977248 40.359166)
Janssen Springhouse,1400 McKean Road,Spring House,Pennsylvania,19477,Montgomery,0,0,0,4,22,0,
Family First Health-Columbia Center,369 Locust Street 1st Floor,Columbia,Pennsylvania,17512,Lancaster,0,0,0,195,47,0,POINT (-76.501264 40.032778)
Family Health Associates Kenneth Rd,1689 Kenneth Road,York,Pennsylvania,17408,York,0,0,0,1427,73,20,POINT (-76.773335 39.977577)
Margiotti and Kroll Pediatrics Newtown,671 Newtown-Yardley Rd,Newtown,Pennsylvania,18940,Bucks,0,0,0,0,1667,0,POINT (-74.920421 40.229433)
Lycoming County SHC,1000 Commerce Park Drive,Williamsport,Pennsylvania,17701,Lycoming,17,0,0,374,318,366,POINT (-76.98434 41.246575)
WHS-Internal Medicine,1000 Park Place Drive,Washington,PA,153014395,Washington,0,0,0,7,28,0,POINT (-80.193391 40.213357)
WellSpan Fam Med-East Berlin,105 Fourth Street,East Berlin,PA,17316,Adams,0,0,0,4,726,66,POINT (-76.983569 39.938265)
GIANT PHARMACY-6506,50 E WYNNEWOOD RD STORE #2,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,54,2409,0,POINT (-75.273075 40.002424)
Tower Health-Gateway Fam Med,1020 Grings Hill Road,Reading,Pennsylvania,19608,Berks,12,0,55,2,199,36,POINT (-76.007806 40.291687)
LVPG Fam Medic Peds Hambrg,700 Hawk Ridge Drive,Hamburg,Pennsylvania,19526,Berks,0,0,0,8,22,0,POINT (-75.975007 40.544785)
The Medicine Shoppe-Hermitage,1740 E State St.,Hermitage,Pennsylvania,16148,Mercer,0,0,0,48,798,748,POINT (-80.477432 41.233272)
AHN-SVMG FM HWP Eastside Pavilion,4950 Buffalo Road,Erie,Pennsylvania,16510,Erie,0,0,0,0,285,0,POINT (-79.990278 42.152469)
Caring Healthcare Network,18 N Front St,Philipsburg,Pennsylvania,16866,Centre,0,0,0,18,50,170,POINT (-78.222657 40.895993)
Lancaster Pediatric Associates,2106 Harrisburg Pike,Lancaster,Pennsylvania,17601,Lancaster,11,0,0,70,1322,140,POINT (-76.35333 40.066979)
Open Hearts Home Care,234 N. 6th Street,Reading,Pennsylvania,19601,Berks,0,0,0,39,0,0,POINT (-75.925771 40.339564)
Hometown Healthcare of NEPA,921 Drinker Turnpike,Moscow,Pennsylvania,18444,Lackawanna,0,0,0,0,299,628,POINT (-75.514251 41.310339)
Squirrel Hill Hth Ctr Brentwood,4516 Browns Hill Rd,Pittsburgh,Pennsylvania,15217,Allegheny,0,0,0,214,71,18,POINT (-79.92582 40.416708)
SCI-Smithfield,1120 Pike Street P.O. Box 999,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,30,213,2703,POINT (-78.033075 40.499472)
McCracken Pharmacy,595 east high street,Waynesburg,Pennsylvania,15370,Greene,0,0,0,0,277,0,POINT (-80.179359 39.896359)
GIANT PHARMACY-6446,4655 PERKIOMEN AVENUE,READING,PA,19606,Berks,0,0,0,0,2261,285,POINT (-75.862764 40.307474)
Pediatric Care Specialists-Somerset,1322 Eisenhower Blvd,Johnstown,Pennsylvania,15904,Cambria,0,0,0,0,169,0,POINT (-78.852653 40.270891)
Albion Pharmacy,9 East State Street,Albion,Pennsylvania,16401,Erie,0,0,0,0,872,0,POINT (-80.365963 41.890903)
GIANT PHARMACY-6542,950 WALNUT BOTTOM RD,Carlisle,Pennsylvania,17015,Cumberland,0,0,0,27,1983,11,POINT (-77.214408 40.183168)
GIANT PHARMACY-6079,"275 PAULINE DR, S YORK PLZ",YORK,PA,17402,York,22,0,0,387,1101,662,
Pediatric Care Specialist-Ebensburg,131 Casale Court,Ebensburg,Pennsylvania,15931,Cambria,0,6,0,12,321,0,POINT (-78.757145 40.461968)
VDI-DANVILLE PHARMACY,439 MILL ST,Danville,Pennsylvania,17821,Montour,8,1,0,199,35,590,POINT (-76.617906 40.96172)
Shafers Pharmacy,11 Center St,Tamaqua,Pennsylvania,18252,Schuylkill,0,0,0,63,213,229,POINT (-75.9692 40.79689)
Select Specialty Hospital-UPMC,200 Lothrop St,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,285,493,684,POINT (-79.960775 40.441817)
UPMC CCP Altoona,800 South Logan Blvd Logan Medical Center,Hollidaysburg,Pennsylvania,16648,Blair,0,0,0,0,348,0,
UPMC-MAGEE WOMENS HOSPITAL,300 Halket Street,Pittsburgh,Pennsylvania,15213,Allegheny,8,2,0,596,175,0,POINT (-79.959546 40.437077)
Dialysis Clinic Inc. Mount Pleasant,20 E MAIN ST,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,0,0,15,0,0,POINT (-79.533853 40.147704)
Corry Mem Hosp Rural Hlth Clinic,965 Shamrock Lane Rural Health Clinic,Corry,Pennsylvania,16407,Erie,0,0,0,14,732,0,POINT (-79.613005 41.935196)
GIANT PHARMACY-6051,141 EAST SWEDESFORD ROAD,EXTON,PA,19341,Chester,0,5,0,55,3899,67,POINT (-75.629303 40.033337)
Delaware County Memorial Hospital,501 N. Lansdowne Ave Department of Pharmacy,Drexel Hill,Pennsylvania,19026,Delaware,0,0,0,19,194,2009,POINT (-75.283921 39.953877)
Derry Street Pharmacy,1304 Derry St,Harrisburg,Pennsylvania,17104,Dauphin,0,0,0,0,330,98,POINT (-76.86857 40.263018)
KeystoneCare Health LLC,8765 Stenton Ave.,Wyndmoor,Pennsylvania,19038,Montgomery,30,5,0,267,876,2,POINT (-75.205311 40.082381)
Butler Memorial Hospital,ONE HOSPITAL WAY,Butler,Pennsylvania,16001,Butler,0,0,0,0,17,2768,
The Prcter n Gmble Papr Prod Comp,5188 Rt 87,Mehoopany,Pennsylvania,18629,Wyoming,0,0,0,150,29,195,
GMA-Heyl Family Practice,1020 Center Avenue,Pittsburgh,Pennsylvania,15229,Allegheny,10,0,0,12,688,0,POINT (-80.038197 40.520409)
Pediatric Associates of Kingston,451 3rd Avenue Suite 1,Kingston,Pennsylvania,18704,Luzerne,0,0,0,185,1542,3013,POINT (-75.881813 41.259751)
PH-Penn Highlands Comm DuBois,621 S. Main St.,Du Bois,Pennsylvania,15801,Clearfield,0,0,0,12,116,110,POINT (-78.773334 41.113896)
Hope Pharmacy,7050 Terminal Sq,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,1,26,1,POINT (-75.26293 39.961451)
Advanced Surgery Ctr of Lanc LLC,160 North Pointe Blvd,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,411,390,0,POINT (-76.301733 40.072015)
SLPG-Lehighton Family Practice,770 State Road,Lehighton,Pennsylvania,18235,Carbon,0,0,0,0,342,300,POINT (-75.686005 40.821344)
Woods Service,40 Martin Gross Drive,Langhorne,Pennsylvania,19047,Bucks,20,24,0,129,182,354,POINT (-74.907526 40.175122)
Lebanon Shops Pharmacy,Lebanon Shops Pharmacy 300 Mt Lebanon Blvd suite 23,Pittsburgh,Pennsylvania,15234,Allegheny,0,0,0,0,2468,0,
MNPG Bellefonte Int Med,141 Medical Park Lane,Bellefonte,Pennsylvania,16823,Centre,0,0,0,415,10,0,POINT (-77.748835 40.915728)
Pepper Pharmacy,195 to 197 East Plumstead Ave,Lansdowne,Pennsylvania,19050,Delaware,0,0,0,42,3379,1342,POINT (-75.268572 39.950474)
Red Lion Pediatrics,1338 Bristol Pike,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,516,103,POINT (-74.965529 40.071608)
WellSpan Family Medicine-Cross Keys,2900 Carlisle Pike,New Oxford,PA,17350,Adams,0,0,0,0,510,0,POINT (-77.023276 39.865695)
AHOLD USA-GIANT PHARMACY 6011,2450 CHEMICAL ROAD,PLYMOUTH MEETING,PA,19462,Montgomery,0,0,0,4,2559,0,POINT (-75.292319 40.101773)
AHN St Vincent Family Med Center,311 West 24th Street,Erie,Pennsylvania,16502,Erie,0,0,0,722,477,282,POINT (-80.081412 42.111187)
ALMA ILLERY MEDICAL CENTER,7227 HAMILTON AVE,Pittsburgh,Pennsylvania,15208,Allegheny,0,0,0,122,624,90,POINT (-79.896792 40.454465)
Giant Pharmacy-6284,1824 RIDGE PK,ROYERSFORD,PA,19468,Montgomery,0,0,0,59,1663,117,POINT (-75.495909 40.212554)
FKC Chadds Ford,291 Wilmington West Chester Pike,Chadds Ford,Pennsylvania,19317,Delaware,0,0,0,0,2,0,POINT (-75.540653 39.853872)
Fort Washington Estates,735 Susquehanna Road,Fort Washington,Pennsylvania,19034,Montgomery,0,0,0,0,62,0,POINT (-75.196327 40.158692)
Cascade Restorative Med Arts Inc,240 West Main Street,Brookville,Pennsylvania,15825,Jefferson,0,0,0,4,4,20,POINT (-79.096229 41.162784)
East Suburban Pedi-Monroeville,2566 Haymaker Road,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,101,855,0,POINT (-79.751285 40.428239)
CKHS ChesPenn Hlth Srvs Est 9th,125 East 9th Street,Chester,Pennsylvania,19013,Delaware,0,0,0,121,570,568,POINT (-75.359715 39.853061)
HAZELWOOD FAMILY HEALTH CENTER,4918 2ND AVE,Pittsburgh,Pennsylvania,15207,Allegheny,0,0,0,0,93,79,POINT (-79.943915 40.409345)
VDI-Townville Pharmacy,2195 Route 442 Hwy,Muncy,Pennsylvania,17756,Lycoming,0,0,0,300,1453,651,
Haydens Pharmacy,505 NORTH FOURTH STREET EXCELA MEDICAL BUILDING,Youngwood,Pennsylvania,15697,Westmoreland,0,0,0,18,182,2709,POINT (-79.574993 40.246111)
WMCHC Forest City Fam Hlth Cntr,100 Dundaff St,Forest City,Pennsylvania,18421,Susquehanna,0,0,0,0,0,50,POINT (-75.468965 41.651305)
SLPG-ABW Pediatrics Wind Gap,487 East Moorsetown Road,Wind Gap,Pennsylvania,18091,Northampton,0,0,0,115,66,0,POINT (-75.305134 40.830822)
Adams Cumberld Pharm Biglerville,3463 Biglerville Rd,Biglerville,Pennsylvania,17307,Adams,0,0,0,349,53,0,POINT (-77.248303 39.924777)
Revolutionary Home Health Inc.,829 Scranton Carbondale Highway,Eynon,Pennsylvania,18403,Lackawanna,0,0,0,0,498,0,POINT (-75.577871 41.50839)
Security Family Medicine LLC,1930 Security Drive,York,Pennsylvania,17402,York,0,0,0,43,23,0,POINT (-76.698939 39.912045)
AHN Peds Ped Alli Jefferson Hills,1200 Brooks Lane,Jefferson Hills,Pennsylvania,15025,Allegheny,0,0,0,0,492,114,POINT (-79.93876 40.315481)
UPMC CCP Pittsburgh Ped Shadyside,4923 Centre Avenue,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,0,620,0,POINT (-79.945462 40.453854)
AHOLD USA-GIANT PHARMACY-6504,300 Lincoln Ave,East Stroudsburg,Pennsylvania,18301,Monroe,0,6,0,8,2500,421,POINT (-75.183418 40.992021)
Keystone Pediatrics-Waynesboro,45 Roadside Avenue,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,101,977,0,POINT (-77.567424 39.752273)
Marathon Health-Wyalusing,41913 Route 6,Wyalusing,Pennsylvania,18853,Bradford,0,0,0,4,0,50,
Medmart Pharmacy,2618 Memorial Blvd Ste A,Connellsville,Pennsylvania,15425,Fayette,0,0,0,2,115,79,POINT (-79.562552 40.059374)
MON-VALE PRIMARY CARE PRACTICES INC,447 West Main Street,Monongahela,Pennsylvania,15063,Washington,0,0,0,166,0,200,POINT (-79.927457 40.203701)
LVPG Pediatrics-Center Valley,3800 Sierra Circle,Center Valley,Pennsylvania,18034,Lehigh,0,0,0,30,654,0,POINT (-75.425194 40.551169)
Granite Farms Estate,1343 W. Baltimore Pike,Media,Pennsylvania,19063-553,Delaware,0,0,0,4,0,0,POINT (-75.450512 39.907824)
LGH-Family Medicine Strasburg,1135 Hampden Drive,Strasburg,Pennsylvania,17579,Lancaster,0,0,0,171,445,140,POINT (-76.190235 39.98477)
Steel City South Pediatrics,3911 Saw Mill Run Blvd,Pittsburgh,Pennsylvania,15227,Allegheny,0,32,0,1646,11,381,POINT (-79.983249 40.368743)
The Medicine Shoppe-Boyertown,2 E. Philadelphia Avenue,Boyertown,Pennsylvania,19512,Berks,0,0,0,888,3244,12676,POINT (-75.637151 40.333497)
Select Specialty Hosp McKeesprt,6 CRAWFORD VLG 1500 FIFTH AVENUE,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,0,37,0,
Tower Health Fam Med-Kenhorst THMG,600 High Blvd,Reading,Pennsylvania,19607,Berks,0,0,0,0,36,0,POINT (-75.946015 40.303573)
Salib Oncology and Hematology,3465 NAZARETH ROAD,Easton,Pennsylvania,18045,Northampton,0,10,0,1216,119,148,POINT (-75.275191 40.705905)
Bradford County SHC,142 Colonial Drive,Towanda,Pennsylvania,18848,Bradford,0,0,0,58,27,0,POINT (-76.452864 41.782289)
AFC Urgent Care Narberth,934 Montgomery Ave,Narberth,Pennsylvania,19072,Montgomery,0,0,0,0,491,0,POINT (-75.261558 40.01185)
Lackawanna County SHC,100 Lackawanna Avenue,Scranton,Pennsylvania,18503,Lackawanna,0,0,0,111,352,100,POINT (-75.670697 41.410333)
Hyde Drug Store,2412 Wilmington Rd,New Castle,Pennsylvania,16105,Lawrence,0,0,0,11,1031,0,POINT (-80.353728 41.026117)
UPMC-Urgent Care at McCandless,9401 McKnight Road,Pittsburgh,Pennsylvania,15237,Allegheny,0,0,0,0,8,0,POINT (-80.026216 40.576802)
LVRX Pharmacy,211 South Market Street,Ligonier,Pennsylvania,15658,Westmoreland,0,0,0,0,1906,212,POINT (-79.239255 40.241761)
Pennridge Ped Assoc-Harleysville,270 MAIN ST,Harleysville,Pennsylvania,19438,Montgomery,16,0,4,41,2311,858,POINT (-75.377123 40.267859)
UPMC-STEEL CITY INT MED ELWD,291 State Route 288,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,3,359,0,POINT (-80.258534 40.846374)
Tower Health-Int Med Wyomissing THMG,950A N. Wyomissing Boulevard,Wyomissing,Pennsylvania,19610,Berks,0,0,0,5,159,30,POINT (-75.964382 40.339133)
Scranton Prim Hlth Cre Cntr Alder,425 ALDER ST,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,3,25,220,POINT (-75.665979 41.399796)
Erie County Health Department,606 West 2nd Street,Erie,Pennsylvania,16507,Erie,0,0,0,3499,125,2056,POINT (-80.101478 42.128291)
Advocare Lansdale Pediatrics,1240 South Broad Street,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,0,36,0,POINT (-75.301928 40.222746)
VaxCare-Hometn Hth Cre of NEPA Inc,921 Drinker Turnpike,Moscow,Pennsylvania,18444,Lackawanna,0,0,0,0,39,35,POINT (-75.514251 41.310339)
GHS-Johnson and Johnson Lititz,400 West Lincoln Avenue,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,7,0,POINT (-76.316301 40.162397)
Lackawanna Medical Group,201 Smallacombe Drive,Scranton,Pennsylvania,18508,Lackawanna,0,0,0,20,81,0,POINT (-75.67478 41.448809)
GIANT PHARMACY-6335,2651 MacArthur Rd,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,37,2179,716,POINT (-75.492898 40.645121)
Gwynedd-Mercy University,1325 Sumneytown Pike P.O. Box 901,Gwynedd Valley,Pennsylvania,19437,Montgomery,0,0,0,26,4,0,POINT (-75.241 40.193)
Grane Supply Inc Pittsburgh,105 Gamma Drive Ste 100,Pittsburgh,Pennsylvania,15238,Allegheny,19,28,0,1255,1141,2982,POINT (-79.872431 40.495383)
Ped Assoc of Kingston Pittston,1081 Oak Street,Pittston,Pennsylvania,18640,Luzerne,0,0,0,0,244,0,POINT (-75.771197 41.308131)
North Side Christian Health Center,816 Middle Street,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,9,2572,466,POINT (-79.999614 40.455241)
WELLSPAN GETTYSBURG HOSPITAL,PHARMACY 147 GETTYS STREET,GETTYSBURG,PENNSYLVANIA,17325,Adams,2,0,0,175,103,0,
Grge L Mrtn MD PC Alrgy and Asthma,Lankenau Med. Bldg West 100 E. Lancaster Ave.,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,0,70,6,
Select Specialty Hospital-Danville,100 N academy ave,Danville,Pennsylvania,17822,Montour,0,0,0,4,10,0,POINT (-76.603393 40.966741)
Horsham Pediatric Associates PC,405 Caredean Drive,Horsham,Pennsylvania,19044,Montgomery,0,0,0,0,196,0,POINT (-75.173127 40.203815)
East Side Pediatrics,5808 Eva Street,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,38,16,0,POINT (-79.928124 40.461352)
Procure Pharmaceutical Services,264 SMITH TOWNSHIP STATE RD,Burgettstown,Pennsylvania,15021,Washington,0,0,0,0,61,0,POINT (-80.403678 40.40292)
VDI-Duncansville Pharmacy Inc,1328 Third Ave PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,0,0,3685,140,1389,
Mount Nittany Medical Center,PHARMACY DEPT 1800 EAST PARK AVENUE,State College,Pennsylvania,16803,Centre,0,0,0,719,12,6,
SCI-Chester,500 E. 4th Street,Chester,Pennsylvania,19013,Delaware,0,0,0,736,35,0,POINT (-75.352794 39.851391)
VDI-City Drugs of Curwenville,360 THOMPSON ST,Curwensville,Pennsylvania,16833,Clearfield,0,0,0,218,8,60,POINT (-78.527102 40.975514)
Mohan Patel MD-Vandergrift,224 Longfellow St,Vandergrift,Pennsylvania,15690,Westmoreland,0,0,4,15,7,24,POINT (-79.570591 40.596517)
Northampton County SHC,1600 Northampton Street,Easton,Pennsylvania,18042,Northampton,0,0,0,0,17,0,POINT (-75.234111 40.689941)
Activate Hth Wellns Ctr UTZ Clinc,240 Kindig Lane Plant #5,Hanover,Pennsylvania,17331,York,0,0,0,3,31,0,POINT (-77.007009 39.811442)
GIANT PHARMACY-6445,1540 COWPATH ROAD,HATFIELD,PA,19440,Montgomery,0,0,0,74,2241,0,POINT (-75.289159 40.273186)
Central Erie Primary Care.,3413 Cherry Street,Erie,Pennsylvania,16508,Erie,0,0,0,0,1,0,POINT (-80.082253 42.10018)
UPMC-Susq Peds South Willmsprt,6 East Mountain Avenue,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,1179,0,POINT (-76.991755 41.230507)
Pittsburgh General Med Assoc,1307 Federal Street 3rd Floor,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,51,776,0,POINT (-80.007128 40.457006)
AHN SVMG WESTMINSTER FAM PRAC,3822 Colonial Ave.,Erie,Pennsylvania,16506,Erie,0,0,0,15,388,54,POINT (-80.15696 42.068534)
Hyndman Area Health Center Bedford,104 Railroad Street,Bedford,Pennsylvania,15522,Bedford,0,0,0,19,1925,1158,POINT (-78.503049 40.021973)
Select Specialty Hospital-Erie,252 West 11th Street,Erie,Pennsylvania,16501,Erie,0,0,0,74,42,0,POINT (-80.087573 42.122469)
PMA-Family Practice PC Penn Hills,310 Rodi Road,Pittsburgh,Pennsylvania,15235,Allegheny,0,0,0,0,387,0,POINT (-79.823874 40.460699)
Shop n Save RX- Pittsburgh,450 56th St,Pittsburgh,Pennsylvania,15201,Allegheny,0,0,0,0,1256,198,POINT (-79.947467 40.483811)
MNPG Green Tech Family Medicine,2520 Green Tech Dr,State College,Pennsylvania,16803,Centre,0,0,0,0,507,0,POINT (-77.918776 40.813498)
West Perry Pharmacy,1102 MONTOUR ROAD,Loysville,Pennsylvania,17047,Perry,0,0,0,145,130,100,POINT (-77.339077 40.364064)
Ped Specialists of Franklin Cnty,27 Vista Dr,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,0,2431,0,POINT (-77.566626 39.752702)
Westmoreland County SHC-Greensburg,233 West Otterman Street,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,8,14,78,POINT (-79.548346 40.302922)
JDC Pediatrics-Enola,1824 Good Hope Road,Enola,Pennsylvania,17025,Cumberland,0,0,0,12,2055,0,POINT (-76.986214 40.283153)
Vcare Discount Pharmacy,108 South 5th Street,Reading,Pennsylvania,19602,Berks,0,0,0,25,1281,397,POINT (-75.927944 40.333257)
SCI-Cambridge Springs,451 Fullerton Avenue,Cambridge Springs,Pennsylvania,16403,Crawford,1,0,0,0,78,80,POINT (-80.056344 41.79885)
AHN AC IM Boncrsi Brn Johnsn PC Bnk,2891 Banksville Rd,PITTSBURGH,PA,15216,Allegheny,0,0,0,0,216,52,POINT (-80.040491 40.403572)
LGH-New Holland Family Medicine,676 East Main St,New Holland,Pennsylvania,17557,Lancaster,0,0,0,4,48,0,POINT (-76.067859 40.109964)
Compliance Navig Specs DBA CNS Occ,58 Copperfield Cir,Lititz,Pennsylvania,17543,Lancaster,0,0,0,1142,1066,2290,POINT (-76.308136 40.173964)
My Health Center at Lowes Pittston,200 Center Point Blvd My Health Center,Pittston,Pennsylvania,18640,Luzerne,0,0,0,15,110,0,
CHOP Care Network-Pottstown,1590 Medical Drive,Pottstown,Pennsylvania,19464,Montgomery,0,0,0,204,927,558,POINT (-75.612906 40.239605)
Lehigh Valley Hospital Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,0,0,0,8064,354,3150,POINT (-75.518663 40.566721)
Advocare Childrens Medic Assoc,1510 Chester Pike,Eddystone,Pennsylvania,19022,Delaware,0,0,0,0,1238,0,POINT (-75.337073 39.863887)
PPCP-John Yaros MD-Vanadium Rd,363 Vanadium Road,Pittsburgh,Pennsylvania,15243,Allegheny,0,0,0,0,8,0,POINT (-80.085292 40.369186)
AHN-Century III Medical Associates,2027 Lebanon Church Road 2nd Floor,West Mifflin,Pennsylvania,15122,Allegheny,0,0,3,536,30,0,POINT (-79.94943 40.348063)
Wellspan Fam Med Herrs Ridge,820 Chambersburg Road,Gettysburg,Pennsylvania,17325,Adams,5,0,0,5,26,0,POINT (-77.259876 39.841594)
Pennridge Pediatric Associates,711 Lawn Avenue Bldg 2,Sellersville,Pennsylvania,18960,Bucks,0,0,4,680,1080,2590,POINT (-75.324138 40.362548)
UPMC-CCP-Franklin Pk,119 VIP Drive,Wexford,Pennsylvania,15090,Allegheny,0,0,0,104,857,120,POINT (-80.093773 40.619998)
Stauffers LTC Pharm Nw Holland 2,147 E Main St,New Holland,Pennsylvania,17557,Lancaster,0,0,0,0,261,183,POINT (-76.088204 40.102826)
