,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
940,The Hometown Pharmacy-Greensburg,730 E. Pittsburgh St,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,0,156,0,POINT (-79.527622 40.302481)
941,Berwick Hospital Center,701 East 16th St. Pharmacy,Berwick,Pennsylvania,18603,Columbia,0,9,0,66,17,42,POINT (-76.230804 41.070159)
942,Cornerstone Pharmacy,41 Easton Rd,Willow Grove,Pennsylvania,19090,Montgomery,0,0,0,51,0,0,POINT (-75.116445 40.142395)
943,Family 1 Pharmacy,4005 Veterans Hwy,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,114,0,POINT (-74.883775 40.132194)
944,Genoa Healthcare-00135,378 W CHESTNUT ST,Washington,Pennsylvania,15301,Washington,0,0,0,31,52,0,POINT (-80.254028 40.171386)
945,Lehigh Valley Hospital Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,0,0,0,828,0,846,POINT (-75.518672 40.566772)
946,VDI-Blandon Pharmacy,104 Anna Ave,Blandon,Pennsylvania,19510,Berks,0,0,0,32,141,0,POINT (-75.868489 40.44312)
947,Main Line Health-Riddle Memorial Hospital,1068 W. BALTIMORE PIKE PHARMACY DEPARTMENT,Media,Pennsylvania,19063,Delaware,0,0,0,6,47,0,POINT (-75.429889 39.914319)
948,GIANT PHARMACY-6061,397 BALTIMORE RD,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,55,844,0,POINT (-77.502792 40.047125)
949,FPC Selinsgrove 2 Fam Pract Cntr,21 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,0,16,0,POINT (-76.850738 40.821767)
950,Brooks Medical Arts Inc-Clarion,180 Greenville Avenue,Clarion,Pennsylvania,16214,Clarion,0,0,0,12,52,0,POINT (-79.380078 41.20487)
951,Heritage Valley Hlth Sys Sewickley,720 Blackburn Road,Sewickley,Pennsylvania,15143,Allegheny,0,0,0,0,15,0,POINT (-80.178756 40.543523)
952,VDI-Prim Cre Pharm Srvcs Inc,27 Heckel Road,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,0,364,722,254,POINT (-80.092812 40.472378)
953,Giant Eagle Pharmacy-9,State Routes 30 & 66,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,17,236,0,
954,VDI-Wiley Pharmacy Of Strasburg,300 HISTORIC DR,Strasburg,PA,17579,Lancaster,0,1,0,88,7,0,POINT (-76.176672 39.987738)
955,VaxCare-Lycoming Internal Med Inc,1 Outlet Lane,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,36,234,0,POINT (-77.356405 41.152833)
956,Dialysis Clinic Inc. Mount Pleasant,20 E MAIN ST,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,0,0,15,0,0,POINT (-79.533853 40.147704)
957,Mercer County SHC,25 McQuiston Drive,Jackson Center,Pennsylvania,16133,Mercer,0,0,0,0,0,50,POINT (-80.162334 41.265109)
958,Cornerstone Care-Greensboro,7 Glassworks Road,Greensboro,Pennsylvania,15338,Greene,0,0,0,15,164,0,POINT (-79.913819 39.801116)
959,Family Pharmacy of Archbald,1 KENNEDY PLAZA 4 KELLY STREET,Archbald,Pennsylvania,18403,Lackawanna,0,0,0,11,57,393,
960,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,Spring House,Pennsylvania,19477,Montgomery,0,0,0,0,0,79,POINT (-75.22502 40.189842)
961,FalconER Urgent Care Cranberry Twp,1241 Freedom Rd,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,236,19,0,POINT (-80.116982 40.682307)
962,Pennsbury Pharmacy Inc,8545 NEW FALLS RD,Levittown,Pennsylvania,19054,Bucks,0,0,0,0,691,0,POINT (-74.835365 40.170918)
963,MDS RX,246 Friendship Cir,Beaver,Pennsylvania,15009,Beaver,10,1,0,108,0,0,POINT (-80.32784 40.705697)
964,Robert T Henry Pharmacy,54 East King St,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,10,0,834,POINT (-77.519141 40.051126)
965,FPC Loysville Fam Prac Cntr,1100 Montour Road,Loysville,Pennsylvania,17047,Perry,0,0,0,1,207,0,POINT (-77.339392 40.364176)
966,Fishers Pharmacy,654 East Pitt St PO box 346,Bedford,Pennsylvania,15522,Bedford,0,0,0,43,780,183,POINT (-78.491298 40.018476)
967,UPMC Western Psych Inst and Clinic,3811 O'Hara Street,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,8,34,5,POINT (-79.959784 40.443278)
968,Perry Drug Store,301 INDEPENDENCE STREET PO BOX 314,Perryopolis,Pennsylvania,15473,Fayette,0,0,0,0,63,127,POINT (-79.750317 40.087084)
969,FPC-Millersburg Fam Prac Center,100 South 1st St,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,74,0,POINT (-76.962413 40.534461)
970,Lepri Rne Inc DBA The Md Shopp 0874,2239 Pittston Ave.,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,0,816,1,POINT (-75.681293 41.384806)
971,Sto-Rox Family Health Center,710 Thompson Avenue,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,0,414,38,40,POINT (-80.062439 40.464995)
972,Nemours DuPont Pediatrics-Paoli,1676  E Lancaster Avenue,Paoli,Pennsylvania,19301,Chester,0,0,0,0,254,0,POINT (-75.47045 40.042348)
973,Rx Partners,500 Old Pond Road,Bridgeville,Pennsylvania,15017,Allegheny,10,0,0,104,20,579,POINT (-80.119309 40.353348)
974,UPMC Magee Womens Hospital,300 Halket Street,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,0,620,0,POINT (-79.959546 40.437077)
975,Penn Highlands Elk,763 Johnsonburg Rd,Saint Marys,Pennsylvania,15857,Elk,1,28,5,70,4,1320,POINT (-78.576794 41.426857)
976,Penn St Hlth Cmty Vax Site Dauphin,30 E Granada Ave,Hershey,Pennsylvania,17033,Dauphin,0,0,0,18,231,0,POINT (-76.646724 40.284914)
977,AHN AC FM Squirrel Hill Prim Cre,5889 Forbes Ave,Pittsburgh,Pennsylvania,15217,Allegheny,0,0,0,0,59,0,POINT (-79.919554 40.438044)
978,Penn St Hlth Cmty Vax Site Berks,2400 Bernville Road,Reading,Pennsylvania,19605,Berks,12,0,0,168,46,6,POINT (-75.970548 40.374401)
979,Centerville Clinics-Fredericktown,1070 Old National Pike Rd,Fredericktown,Pennsylvania,15333,Washington,1,0,0,332,145,50,POINT (-79.985087 40.047222)
980,KRHC-Cameron County HC-MAIN,90 East 2nd Street,Emporium,Pennsylvania,15834,Cameron,0,0,0,321,0,326,POINT (-78.23558 41.510155)
981,UPMC CCP S Hills Ped Assoc Brentwod,4411 Stilley Road 1st Floor,Pittsburgh,Pennsylvania,15227,Allegheny,0,0,0,38,0,0,POINT (-79.982348 40.361266)
982,Berks Genesis Family Medicine PC,1555 Schuylkill Ave,Reading,Pennsylvania,19601,Berks,0,0,0,27,0,0,POINT (-75.951184 40.358665)
983,Bucks County HD Levittown  Office,7321 New Falls Rd,Levittown,Pennsylvania,19055,Bucks,0,0,0,15,0,0,POINT (-74.852848 40.156355)
984,Scranton Prim Hlth Cre Ctr Inc,959 Wyoming Avenue,Scranton,Pennsylvania,18509,Lackawanna,0,0,0,88,139,85,POINT (-75.654803 41.418076)
985,East End Family Health Center,117 N Negley Avenue,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,57,120,0,POINT (-79.930372 40.464031)
986,Pechin Pharmacy,6 Zia Maria Way,Connellsville,Pennsylvania,15425,Fayette,0,0,0,0,454,539,
987,UPMC Horizon Tran Cre Shenango,2200 Memorial Drive,Farrell,Pennsylvania,16121,Mercer,0,0,0,9,140,9,POINT (-80.470677 41.209415)
988,Aston Pharmacy Home Health Center,10 Scheivert Ave,Aston,Pennsylvania,19014,Delaware,1,0,0,1,0,0,POINT (-75.41769 39.8643)
989,AHN-AC FM FPMAS PETERS,114 Gallery Drive,Canonsburg,Pennsylvania,15317,Washington,0,0,0,0,61,0,POINT (-80.112832 40.289524)
990,Harrolds Pharmacy,250 Old River Road,Wilkes Barre,Pennsylvania,18702,Luzerne,1,10,0,243,56,871,POINT (-75.907849 41.241791)
991,Delaware County Memorial Hospital,501 N. Lansdowne Ave Department of Pharmacy,Drexel Hill,Pennsylvania,19026,Delaware,0,0,0,19,194,2009,POINT (-75.283921 39.953877)
992,Wellspan Fam Med Philadelphia Ave,3106 Philadelphia Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,59,489,0,POINT (-77.627048 39.976763)
993,MARTINS PHARMACY-6308,1570 OAKLAND AVE,Indiana,Pennsylvania,15701,Indiana,0,0,0,23,788,56,POINT (-79.172406 40.614732)
994,VDI-Pine Grove Pharmacy,10 East Pottsville Str,Pine Grove,Pennsylvania,17963,Schuylkill,0,0,0,20,197,37,POINT (-76.38501 40.552571)
995,VDI-Mainline Pharm Twp Davidsville,118 North Main Street,Davidsville,Pennsylvania,15928,Somerset,0,0,0,0,0,3250,POINT (-78.935961 40.227955)
996,Apple Ridge Family Medicine,1311 Biglerville Rd,Gettysburg,Pennsylvania,17325,Adams,0,0,0,191,927,0,POINT (-77.237265 39.860648)
997,Fam Prac Ctr Administration,270 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,0,64,30,POINT (-76.849578 40.828807)
998,MON-VALE PRIMARY CARE PRACTICES INC,447 West Main Street,Monongahela,Pennsylvania,15063,Washington,0,0,0,166,0,200,POINT (-79.927457 40.203701)
999,SCI-Fayette,50 overlook drive,Labelle,Pennsylvania,15450,Fayette,0,0,0,0,3,50,POINT (-79.987761 39.99723)
1000,Gwynedd-Mercy University,1325 Sumneytown Pike P.O. Box 901,Gwynedd Valley,Pennsylvania,19437,Montgomery,0,0,0,26,4,0,POINT (-75.241 40.193)
1001,Wellspan WIM-Washington Street,423 South Washington Street,Gettysburg,PA,17325,Adams,0,0,0,0,90,6,POINT (-77.23329 39.825114)
1002,Luzerne County SHC,142 Mundy St,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,78,937,0,POINT (-75.854969 41.244517)
1003,GIANT PHARMACY-6461,801 BALTIMORE STREET,HANOVER,PA,17331,York,0,0,0,86,748,252,POINT (-76.969742 39.788077)
1004,LVPG Fam Medic Peds Hambrg,700 Hawk Ridge Drive,Hamburg,Pennsylvania,19526,Berks,0,0,0,8,22,0,POINT (-75.975007 40.544785)
1005,WellSpan Internal Med V Twin Dr,40 V Twin Dr,Gettysburg,Pennsylvania,17325,Adams,0,0,0,0,129,0,POINT (-77.18277 39.84572)
1006,SLUHHN-Miners,360 W. Ruddle St,Coaldale,Pennsylvania,18218,Schuylkill,0,0,0,11,5,0,POINT (-75.914152 40.821619)
1007,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,New Freedom,PA,17349,York,0,0,0,54,1,18,POINT (-76.662289 39.774663)
1008,Marathon Health-Wyalusing,41913 Route 6,Wyalusing,Pennsylvania,18853,Bradford,0,0,0,4,0,50,
1009,Partners in Family Care P.C.,27 Heckel Rd,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,0,19,135,0,POINT (-80.092812 40.472378)
1010,Certo Dental,2940 Concord Rd,Aston,Pennsylvania,19014,Delaware,0,0,0,0,18,0,POINT (-75.412931 39.861321)
1011,AFC Urgent Care Warrington,781 Easton Rd,Warrington,Pennsylvania,18976,Bucks,0,0,0,715,196,0,POINT (-75.137276 40.233789)
1012,FPC-Enola Family Practice Center,30 E SHADY LN,Enola,Pennsylvania,17025,Cumberland,0,0,0,15,15,0,POINT (-76.930099 40.298252)
1013,Panda Bear Pediatrics-2nd Avenue,409 2nd Avenue,Collegeville,Pennsylvania,19426,Montgomery,0,0,0,0,509,0,POINT (-75.454627 40.179819)
1014,AHOLD USA-GIANT PHARMACY 6014,1278 S MARKET STREET,ELIZABETHTOWN,PA,17022,Lancaster,0,0,0,80,434,90,POINT (-76.590093 40.140095)
1015,Guthrie Clinic Sayre,1 GUTHRIE SQ Sayre PA,Sayre,Pennsylvania,18840,Bradford,0,0,0,23,307,0,POINT (-76.518676 41.980974)
1016,Norland Avenue Pharmacy,12 St. Paul Drive,Chambersburg,Pennsylvania,17201,Franklin,0,1,0,31,698,0,POINT (-77.634763 39.943292)
1017,Christine Meyer MD and Associates,750 W. Lincoln Highway,Exton,Pennsylvania,19341,Chester,0,0,0,0,179,0,POINT (-75.664406 40.021433)
1018,WELLSPAN GETTYSBURG HOSPITAL,PHARMACY 147 GETTYS STREET,GETTYSBURG,PENNSYLVANIA,17325,Adams,2,0,0,175,103,0,
1019,Wellspan Gettysburg Hospital,PHARMACY 147 GETTYS STREET,GETTYSBURG,PENNSYLVANIA,17325,Adams,0,35,0,125,0,6,
1020,Granite Farms Estate,1343 W. Baltimore Pike,Media,Pennsylvania,19063-553,Delaware,0,0,0,4,0,0,POINT (-75.450512 39.907824)
1021,Elkland Laurel Health Center,103 Forestview Drive,Elkland,Pennsylvania,16920,Tioga,0,0,0,0,94,0,POINT (-77.314704 41.985638)
1022,UPMC-MAGEE WOMENS HOSPITAL,300 Halket Street,Pittsburgh,Pennsylvania,15213,Allegheny,8,2,0,596,175,0,POINT (-79.959546 40.437077)
1023,ECHS-Meadowbrook Family Medicine,337 West Main Street,Leola,Pennsylvania,17540,Lancaster,0,0,0,0,37,0,POINT (-76.215184 40.085081)
1024,Guthrie Clinic Wellsboro,110 Plaza Lane,Wellsboro,Pennsylvania,16901,Tioga,0,0,0,9,839,20,POINT (-77.282069 41.744225)
1025,Susquehanna Wellness Clinic,28944 Frenchville Karthaus Hwy,Frenchville,Pennsylvania,16836,Clearfield,0,0,0,48,78,0,POINT (-78.218719 41.102641)
1026,WellSpan Fam Med-East Berlin,105 Fourth Street,East Berlin,PA,17316,Adams,0,0,0,0,198,0,POINT (-76.983643 39.938133)
1027,FKC Chadds Ford,291 Wilmington West Chester Pike,Chadds Ford,Pennsylvania,19317,Delaware,0,0,0,0,2,0,POINT (-75.540653 39.853872)
1028,Whitemarsh Pharmacy,553 Germantown Pike,Lafayette Hill,Pennsylvania,19444,Montgomery,1,0,0,92,800,417,POINT (-75.251552 40.086114)
1029,CCN America LP,333 Penn Center Blvd,Pittsburgh,Pennsylvania,15235,Allegheny,0,0,0,18,5,0,POINT (-79.811859 40.427729)
1030,Alberts Pharmacy,201 S. Main Street,Pittston,Pennsylvania,18640,Luzerne,0,0,0,54,1898,1552,POINT (-75.79384 41.318462)
1031,RBJ ENT Inc The Med Shoppe 1094,132 West Mahoning Street,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,2,4,0,POINT (-78.97215 40.943259)
1032,Bellefonte Medical Clinic,527 Willowbank Street Bellefonte Medical Clinic,Bellefonte,Pennsylvania,16823,Centre,0,0,0,73,30,120,POINT (-77.783972 40.906633)
1033,Procure Pharmaceutical Services,264 SMITH TOWNSHIP STATE RD,Burgettstown,Pennsylvania,15021,Washington,0,0,0,0,61,0,POINT (-80.403678 40.40292)
1034,Westmoreland County SHC-Greensburg,233 West Otterman Street,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,8,14,78,POINT (-79.548346 40.302922)
1035,WellSpan Pharmacy-Ephrata,183 N. Reading Road,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,47,0,22,POINT (-76.1821 40.188381)
1036,Nason Hospital,105 Nason Dr,Roaring Spring,Pennsylvania,16673,Blair,0,0,0,0,16,10,POINT (-78.388945 40.338067)
1037,Masonic Village Pharmacy,one masonic drive,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,157,397,75,
1038,DCI-Parks Bend,1143 Industrial Park Road,Vandergrift,Pennsylvania,15690,Westmoreland,0,0,0,7,3,0,POINT (-79.577757 40.630467)
1039,Heritage Valley Kennedy,25 Heckel Rd.,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,1,3,18,0,POINT (-80.092873 40.472422)
1040,Butler Memorial Hospital,ONE HOSPITAL WAY,Butler,Pennsylvania,16001,Butler,0,0,0,0,0,1773,
1041,Baker Family Medical Associates,3237 Bristol Rd,Bensalem,Pennsylvania,19020,Bucks,0,0,0,10,275,0,POINT (-74.940323 40.135064)
1042,Greentree Medical Associates,651 Holiday Drive Foster Plaza Bldg #5,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,0,248,0,
1043,Union County SHC,1610 Industrial Blvd.,Lewisburg,Pennsylvania,17837,Union,0,0,0,34,0,0,POINT (-76.903139 40.960266)
1044,GIANT PHARMACY-6314,216 EAST FAIRMOUNT ST,COOPERSBURG,PA,18036,Lehigh,0,0,0,36,1906,402,POINT (-75.38429 40.51594)
1045,ALMA ILLERY MEDICAL CENTER,7227 HAMILTON AVE,Pittsburgh,Pennsylvania,15208,Allegheny,0,0,0,96,208,78,POINT (-79.896792 40.454465)
1046,PSH Holy Spirit Medical Center,503 North 21st Street Pharmacy Department,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,36,71,12,POINT (-76.923468 40.25141)
1047,Boswell Pharmacy Services,131 Schoolhouse Rd. PO Box 266,Jennerstown,Pennsylvania,15547,Somerset,3,4,0,149,2,0,POINT (-79.06147 40.160412)
1048,Sheep Inc Health Care Center,11817 Frankstown Rd,PENN HILLS,Pennsylvania,15235,Allegheny,0,0,0,7,0,0,POINT (-79.824157 40.468928)
1049,PrimeCare Medical Inc,3940 Locust Lane,Harrisburg,Pennsylvania,17112,Dauphin,0,0,0,0,6,745,POINT (-76.828877 40.290742)
1050,Milstein Medical Group,1123 Woodward Drive,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,0,4,0,POINT (-79.572853 40.290127)
1051,WellSpan Internal Medicine-Red Lion,3065 Windsor Rd,Red Lion,PA,17356,York,0,6,0,12,218,0,POINT (-76.58011 39.902258)
1052,GVH Primary Care Harleysville,176 Main Street,Harleysville,Pennsylvania,19438,Montgomery,0,0,0,0,9,0,POINT (-75.368897 40.262629)
1053,Kennies Pharmacy-Littlestown,520 W. King street,Littlestown,Pennsylvania,17340,Adams,0,0,0,9,106,2,POINT (-77.098593 39.743012)
1054,Nemours DuPont Pediatrics-Media,295 E Baltimore Avenue,Media,Pennsylvania,19063,Delaware,0,0,0,0,231,0,POINT (-75.384826 39.916167)
1055,Wellspan Pharmacy-Apple Hill,25 Monument Rd,York,Pennsylvania,17403,York,0,0,0,23,193,138,POINT (-76.716233 39.923562)
1056,Tower Health Fam Med-Kenhorst THMG,600 High Blvd,Reading,Pennsylvania,19607,Berks,0,0,0,0,36,0,POINT (-75.946015 40.303573)
1057,MARTINS PHARMACY-6012,2032 E PLEASANT VLY BLVD,ALTOONA,PA,16602,Blair,0,0,0,24,669,0,POINT (-78.339635 40.562816)
1058,GIANT PHARMACY-6018,760 ROUTE 113,SOUDERTON,PA,18964,Montgomery,0,0,0,71,1187,0,POINT (-75.306284 40.319285)
1059,LGHP-Family Medicine Red Rose,955 East King Street,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,7,32,0,POINT (-76.284565 40.039976)
1060,Delta Medix PC,300 Lackawanna Avenue,Scranton,Pennsylvania,18503,Lackawanna,0,0,0,82,117,400,POINT (-75.667364 41.408249)
1061,Lititz Apothecary,100 E Main St,Lititz,Pennsylvania,17543,Lancaster,0,0,0,28,0,0,POINT (-76.304188 40.156715)
1062,Exeter Township Health Center,2795 Sullivans Trail,Falls,Pennsylvania,18615,Wyoming,3,0,0,14,112,649,POINT (-75.857327 41.445341)
1063,The Wright Center-Mid Valley,5 South Washington Avenue,Jermyn,Pennsylvania,18433,Lackawanna,0,0,0,87,348,0,POINT (-75.547511 41.516304)
1064,Diamond Drugs Inc dba Dia Pharm Svc,645 Kolter Drive,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,1203,0,POINT (-79.17264 40.608775)
1065,LGH-Lincoln Family Medicine,1645 West Main Street,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,66,0,POINT (-76.204841 40.199719)
1066,AHN-AC IM Pine Hollow Med Assoc,133 Church Hill Road Robinson Medical Center,Mc Kees Rocks,Pennsylvania,15136,Allegheny,6,0,0,5,133,0,
1067,Grge L Mrtn MD PC Alrgy and Asthma,Lankenau Med. Bldg West 100 E. Lancaster Ave.,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,0,70,6,
1068,St Clair Hospital,St. Clair Hospital 1000 Bower Hill Rd,Pittsburgh,Pennsylvania,15243,Allegheny,2,0,0,22,425,0,
1069,Family First Health-Hanover Center,1230 High Street,Hanover,Pennsylvania,17331,York,0,0,0,6,42,0,POINT (-77.002807 39.823741)
1070,WHS-Waterdam Pediatrics,2001 Waterdam Plaza,Mc Murray,Pennsylvania,15317,Washington,0,0,0,1,3,0,POINT (-80.135057 40.263689)
1071,Wellspan Surgical and Rehab Hosp,55 Monument Rd,York,Pennsylvania,17403,York,0,0,0,12,100,0,POINT (-76.716898 39.923277)
1072,LGH-Manheim Family Medicine,700 Lancaster Road,Manheim,Pennsylvania,17545,Lancaster,0,0,0,19,94,0,POINT (-76.381346 40.149634)
1073,PHN-Oil City Health Center,811 Grandview Road,Oil City,Pennsylvania,16301,Venango,0,0,0,17,60,50,POINT (-79.688285 41.441355)
1074,Hyndman Area Health Center,144 5th Avenue PO Box 706,Hyndman,Pennsylvania,15545,Bedford,0,0,0,0,1,30,POINT (-78.716932 39.817234)
1075,Means-Lauf Super Drug,265 Allegheny Blvd,Brookville,Pennsylvania,15825,Jefferson,0,0,0,1115,1168,1945,POINT (-79.09835 41.175648)
1076,AHN-AC IM Primary Care Northside,490 E. North Avenue Allegheny Professional Building,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,0,94,18,POINT (-80.001733 40.456392)
1077,LVPG Pediatrics-Trexlertown,6900 Hamilton Blvd PO Box 60,Trexlertown,Pennsylvania,18087,Lehigh,0,0,0,0,5,0,POINT (-75.594111 40.551734)
1078,Warminster Medical Associates,350 W. Street  Road,Warminster,Pennsylvania,18974,Bucks,0,0,0,0,96,0,POINT (-75.090521 40.201422)
1079,Compliance Navig Specs DBA CNS Occ,58 Copperfield Cir,Lititz,Pennsylvania,17543,Lancaster,0,0,0,75,241,0,POINT (-76.308149 40.173971)
1080,Huntingdon Family Care Center,835 Washington Street,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,10,45,0,POINT (-78.017188 40.488302)
1081,Wellspan Fam Med Herrs Ridge,820 Chambersburg Road,Gettysburg,Pennsylvania,17325,Adams,5,0,0,5,26,0,POINT (-77.259876 39.841594)
1082,Yorke Pharmacy,5524 new falls road,Levittown,Pennsylvania,19056,Bucks,0,0,0,119,34,0,POINT (-74.871435 40.143257)
1083,EMS Medical Management Inc,1000 N. Gravel Pike,Schwenksville,Pennsylvania,19473,Montgomery,0,0,0,45,29,1022,POINT (-75.467361 40.268)
1084,Chester County Pediatrics-Exton,690 West Lincoln Highway,Exton,Pennsylvania,19341,Chester,0,0,0,0,1576,440,POINT (-75.663885 40.021548)
1085,AHOLD USA-GIANT PHARMACY-6481,10 E RIDGE PIKE,Conshohocken,Pennsylvania,19428,Montgomery,0,0,0,593,817,292,POINT (-75.284955 40.093887)
1086,Centerville Clinics-Washington,37 HIGHLAND AVE,Washington,Pennsylvania,15301,Washington,10,0,0,66,426,0,POINT (-80.244837 40.174671)
1087,LM JADE INC DBA THE MED SHOP #0077,1000 MARKET ST,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,169,0,POINT (-76.451584 40.994416)
1088,VDI-Brockway Drug Co Inc,1365 Main Street,Brockway,Pennsylvania,15824,Jefferson,0,0,0,26,2,0,POINT (-78.787189 41.246971)
1089,Ahmad Wardeh MD,7 Anthra Plaza Route 61,Coal Township,Pennsylvania,17866,Northumberland,0,0,0,0,11,0,
1090,MEMORIAL HOSPITAL PHARMACY,1701 Innovation Drive Pharmacy - UPMC Memorial Hospital,York,Pennsylvania,17408,York,0,0,0,66,87,0,
1091,St Marys Pharmacy,4 Railroad Street,Saint Marys,Pennsylvania,15857,Elk,0,0,0,0,451,380,POINT (-78.561071 41.427667)
1092,FPC Montoursville Fam Prac Cntr,1500 Broad St,Montoursville,Pennsylvania,17754,Lycoming,0,0,0,0,38,0,POINT (-76.900042 41.246108)
1093,15toknow,250 Mall Blvd,King of Prussia,Pennsylvania,19406,Montgomery,0,0,0,0,295,240,POINT (-75.390941 40.090833)
1094,Spartan Pharmacy Clairton Blvd,3520 Clairton Blvd,Pittsburgh,Pennsylvania,15227,Allegheny,0,0,0,5,520,561,POINT (-79.982054 40.372903)
1095,Healthy Starts Pediatrics,845 Sir Thomas Court,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,22,44,10,POINT (-76.821274 40.282371)
1096,Patient Care Pharmacy,422 S Duke Street,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,129,15,110,POINT (-76.3018 40.034179)
1097,CHOP Care Network-Paoli,2 Industrial Boulevard,Paoli,Pennsylvania,19301,Chester,0,0,0,24,115,414,POINT (-75.498307 40.042792)
1098,BURRELL HEALTH MART PHARMACY,2889 LEECHBURG RD,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,26,2,351,POINT (-79.72484 40.589512)
1099,AFC Urgent Care Cheltenham,2401 W Cheltenham Ave,Wyncote,Pennsylvania,19095,Montgomery,0,0,0,0,401,1469,POINT (-75.157147 40.073482)
1100,GIANT PHARMACY-6262,328 CHURCH STREET,DANVILLE,PA,17821,Montour,0,0,0,0,1046,0,POINT (-76.614187 40.961263)
1101,GIANT PHARMACY-6455,3560 ROUTE 611,BARTONSVILLE,PA,18321,Monroe,0,0,0,301,1081,759,POINT (-75.273417 41.002343)
1102,Compr Hlh Srvs Lehigh Vlly,1627 Chew St 3rd Floor Green Elevator,Allentown,Pennsylvania,18102,Lehigh,0,0,0,10,30,0,
1103,UPMC Hamot,201 State St,Erie,Pennsylvania,16507,Erie,0,0,0,0,505,0,POINT (-80.087825 42.133331)
1104,GIANT PHARMACY-6505,1375 E BOOT ROAD,West Chester,Pennsylvania,19380,Chester,0,0,0,21,1793,149,POINT (-75.568437 39.997833)
1105,JC Blair Med Srvs-Primary Care Ctr,790 Bryan Street,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,7,79,170,POINT (-78.011507 40.49342)
1106,Bellefonte Medical Clinic,Bellefonte Medical Clinic 527 Willowbank Street,Bellefonte,Pennsylvania,16823,Centre,0,0,0,73,30,120,
1107,VDI-Keller and Munro Pharmacy,127 East Church St,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,0,909,0,POINT (-77.444974 41.135987)
1108,Central Erie Primary Care.,3413 Cherry Street,Erie,Pennsylvania,16508,Erie,0,0,0,0,1,0,POINT (-80.082253 42.10018)
