,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
1060,MOUNT NITTANY MEDICAL CENTER,PHARMACY DEPT 1800 EAST PARK AVENUE,State College,Pennsylvania,16803,Centre,0,14,0,77,9,6,
1061,Reynolds Pharmacy,3676 N HERMITAGE RD,Transfer,Pennsylvania,16154,Mercer,0,0,0,619,448,230,POINT (-80.413328 41.331152)
1062,Bedford County SHC,130 Vondersmith Avenue,Bedford,Pennsylvania,15522,Bedford,0,0,0,0,0,50,POINT (-78.506828 40.016477)
1063,Certo Dental,2940 Concord Rd,Aston,Pennsylvania,19014,Delaware,0,0,0,0,19,0,POINT (-75.412931 39.86132)
1064,Guthrie Clinic-Tunkhannock,512 Towne Plaza,Tunkhannock,Pennsylvania,18657,Wyoming,0,0,0,9,368,12,POINT (-75.946633 41.538739)
1065,Saint John Vianney Center,151 Woodbine Road,Downingtown,Pennsylvania,19335,Chester,0,0,0,10,0,0,POINT (-75.685535 40.011175)
1066,The Medicine Shoppe Oakmont,215 Allegheny ave,Oakmont,Pennsylvania,15139,Allegheny,0,0,0,28,0,0,POINT (-79.843549 40.514374)
1067,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,Spring House,Pennsylvania,19477,Montgomery,0,0,0,123,1245,1080,POINT (-75.225448 40.189257)
1068,SLUHHN-Bethlehem,801 OSTRUM ST Attn: Inpatient Pharmacy,Bethlehem (Part-Lehigh),Pennsylvania,18015,Northampton,17,45,2,763,48,362,POINT (-75.392507 40.608697)
1069,Allegheny Cty Bur of Corrections,950 Second Avenue,Pittsburgh,Pennsylvania,15219,Allegheny,3,0,2,32,15,1,POINT (-79.992798 40.434923)
1070,LINDEN PHARMACY,3010 LINDEN STREET,Bethlehem (Part-Northampton),Pennsylvania,18017,Northampton,0,0,0,0,667,846,POINT (-75.355702 40.656809)
1071,WellSpan Fam Med Mercersburg,2 Keefer Drive,Mercersburg,Pennsylvania,17236,Franklin,0,0,0,0,100,0,POINT (-77.900017 39.839897)
1072,Tru Care Internal Medicine and ID,135 Midway Drive,Du Bois,Pennsylvania,15801,Clearfield,0,0,0,0,209,0,POINT (-78.734636 41.124876)
1073,Penn St Hlth Cmty Vax Site Dauphin,30 E Granada Ave,Hershey,Pennsylvania,17033,Dauphin,0,0,0,18,414,0,POINT (-76.646713 40.285077)
1074,Temple Fam Med Fort Washingt,515 Pennsylvania Avenue,Fort Washington,Pennsylvania,19034,Montgomery,0,0,0,0,37,400,POINT (-75.206327 40.134534)
1075,AHN-AC IM PC BRENTWOOD,3720 Brownsville Road 3rd FL,PITTSBURGH,PA,152273520,Allegheny,0,0,0,25,31,0,POINT (-79.975384 40.372201)
1076,VDI-Boalsburg Apothecary,3901 S Atherton St,State College,Pennsylvania,16801,Centre,0,0,0,704,122,237,POINT (-77.801403 40.781179)
1077,Patient Care Pharmacy,422 S Duke Street,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,334,15,586,POINT (-76.3018 40.034179)
1078,AHN-SVMG FM HWP WEST,4247 West Ridge Road,Erie,Pennsylvania,16506,Erie,0,0,0,20,81,0,POINT (-80.171401 42.076955)
1079,UPMC-CCP-West Millcreek,4022 Zuck Rd,Erie,Pennsylvania,16506,Erie,0,0,0,101,77,0,POINT (-80.124971 42.079065)
1080,AHN-AC FM PRIME MEDICAL GROUP-Rostraver,1645 Rostraver Road,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,0,50,20,POINT (-79.806154 40.175748)
1081,AHOLD USA-GIANT PHARMACY-6504,136 KLINE VILLAGE,Harrisburg,Pennsylvania,17104,Dauphin,0,6,0,8,2052,421,POINT (-76.840601 40.27153)
1082,FalconER Urgent Care Cranberry Twp,1241 Freedom Rd,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,358,106,0,POINT (-80.117265 40.6823)
1083,UPMC Susquehanna Hlth Fam Medic,UPMC-SH Lock Haven Family Med 610 High Street,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,19,788,128,
1084,SCI-Frackville,1111 Altamont Blvd,Frackville,Pennsylvania,17931,Schuylkill,0,0,0,173,145,0,POINT (-76.223125 40.774736)
1085,GEISINGER WYOMING VALLEY,1000 EAST MOUNTAIN BLVD,WILKES BARRE,PENNSYLVANIA,18711,Luzerne,2,1,0,135,304,818,POINT (-75.811717 41.256997)
1086,VDI-Mainline Pharmacy Portage,619 MAIN ST,Portage,Pennsylvania,15946,Cambria,0,0,0,0,1,983,POINT (-78.672806 40.387351)
1087,SLUHN-Anderson Campus Hospital,1872 St Luke Blvd Lower Level Pharmacy West Wing,Easton,Pennsylvania,18045,Northampton,19,5,0,152,61,0,
1088,GIANT PHARMACY-6317,967 S TOWNSHIP LINE RD,ROYERSFORD,PA,19468,Montgomery,0,0,0,107,1584,72,POINT (-75.528985 40.193464)
1089,GIANT PHARMACY-6018,760 ROUTE 113,SOUDERTON,PA,18964,Montgomery,0,0,0,103,1462,0,POINT (-75.306284 40.319285)
1090,Pittsburgh Family Practice,1517 Forbes Ave,Pittsburgh,Pennsylvania,15219,Allegheny,0,0,0,231,473,0,POINT (-79.98449 40.437625)
1091,LGHP-Willow Street Family Medicine,222 Willow Valley Lakes Drive,Willow Street,Pennsylvania,17584,Lancaster,0,0,0,15,416,0,POINT (-76.273721 39.986512)
1092,Wellspan Family Medicine-Roosevelt Ave,1401 Roosevelt Avenue,York,PA,17404,York,0,0,0,11,0,0,POINT (-76.758734 39.97938)
1093,Pediatric Associates of Kingston,451 3rd Avenue Suite 1,Kingston,Pennsylvania,18704,Luzerne,0,0,0,185,370,1615,POINT (-75.881813 41.259751)
1094,York County SHC,1750 North George Street,York,Pennsylvania,174041807,York,0,0,0,0,103,100,POINT (-76.73544 39.985186)
1095,Penn St Hlth Cmty Vax Site Centre,32 Colonnade Way,State College,Pennsylvania,16803,Centre,0,0,0,388,40,0,POINT (-77.905338 40.810793)
1096,GIANT PHARMACY-6310,830 NORTH US 15,DILLSBURG,PA,17019,York,0,0,0,13,1150,0,POINT (-77.020415 40.130365)
1097,Sheffield Pharmacy,27 S. Main St.,Sheffield,Pennsylvania,16347,Warren,0,0,0,100,266,39,POINT (-79.034312 41.702686)
1098,VDI-Mainline Pharmacy Ebensburg,3720 New Germany Road,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,155,1288,2449,POINT (-78.735749 40.481168)
1099,The Washington Hospital,155 Wilson Ave,Washington,Pennsylvania,15301,Washington,0,0,0,31,5,48,POINT (-80.247471 40.183244)
1100,PENN MEDICINE BALA CYNWYD,333 East City Ave 2 Bala Plaza,Bala Cynwyd,Pennsylvania,190041501,Montgomery,0,0,0,0,17,0,
1101,The Clinic,143 Church Street,Phoenixville,Pennsylvania,19460,Chester,0,0,0,41,4,0,POINT (-75.512689 40.133255)
1102,Woods Service,40 Martin Gross Drive,Langhorne,Pennsylvania,19047,Bucks,20,24,0,76,121,354,POINT (-74.907526 40.175122)
1103,GIANT PHARMACY-6052,993 WAYNE AVENUE,CHAMBERSBURG,PA,17201,Franklin,0,0,0,93,1080,0,POINT (-77.653154 39.914057)
1104,Wellspan Family Medicine-Terre Hill,770 Broad Street PO Box 130,East Earl,Pennsylvania,17519,Lancaster,0,4,2,455,90,50,POINT (-76.052649 40.164153)
1105,Venango County SHC,3298 State Route 257 PO Box 191,Seneca,Pennsylvania,16346,Venango,0,0,0,296,0,444,POINT (-79.703496 41.382086)
1106,Stines Pharmacy Inc,1 East Main Street,Schuylkill Haven,Pennsylvania,17972,Schuylkill,0,0,0,3,195,0,POINT (-76.172759 40.62926)
1107,Pike County State Health Center,10 Buist Road,Milford,Pennsylvania,18337,Pike,0,0,0,24,44,0,POINT (-74.833275 41.334232)
1108,Allghny Cnty Hlth Dept-Immuniz Cl,425 1st Avenue,Pittsburgh,Pennsylvania,15219,Allegheny,0,0,0,3083,8,1259,POINT (-79.9995 40.436835)
1109,Luzerne Cty Depart of Corrections,99 Water Street,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,103,23,POINT (-75.876306 41.254408)
1110,Bethlehem Pharmacy Rx Inc,817 East 4th Street,Bethlehem (Part-Northampton),Pennsylvania,18015,Northampton,0,0,0,12,1366,1344,POINT (-75.36709 40.610748)
1111,MacDonalds Pharmacy,214 Peach Orchard Road,Mc Connellsburg,Pennsylvania,17233,Fulton,0,0,0,203,69,40,POINT (-78.009023 39.937313)
1112,Kindred Hospital Phila-Havertown,2000 Old West Chester Pike,Havertown,Pennsylvania,19083,Delaware,0,2,0,179,78,0,POINT (-75.334436 39.975738)
1113,Oil City Dialysis Center LLC,6945 US Route 322,Oil City,Pennsylvania,16319,Venango,0,0,0,7,0,0,
1114,AHN Ped Ped Allian Northlnd Cranb,20397 Route 19 Landmark 2 Building,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,0,169,0,POINT (-80.10431 40.693847)
1115,Scranton Pharmacy,311 Mulberry St,Scranton,Pennsylvania,18503,Lackawanna,0,0,0,0,221,57,POINT (-75.663224 41.411696)
1116,SCI-Phoenix,1200 Mokychic Drive,Collegeville,PA,19426,Montgomery,5,1,0,70,22,270,
1117,Monvale Primary Care-Belle Vernon,800 Plaza Drive,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,0,11,0,POINT (-79.811385 40.188018)
1118,FHP Pharmacy Services,550 Locust Street,Saint Michael,Pennsylvania,15951,Cambria,0,0,0,340,568,299,POINT (-78.755168 40.333292)
1119,Fulton County Medical Center,Fulton County Medical Center 214 Peach Orchard Road,MC CONNELLSBURG,PA,172338559,Fulton,0,0,0,221,42,0,
1120,Union County SHC,1610 Industrial Blvd.,Lewisburg,Pennsylvania,17837,Union,0,0,0,58,0,0,POINT (-76.903139 40.960266)
1121,Barclay M Wilson DO,130 South Front Street,Milton,Pennsylvania,17847,Northumberland,0,0,0,13,0,0,POINT (-76.856069 41.018111)
1122,LGH-WALTER L. AUMENT FAMILY HC,317  Chestnut Street,Quarryville,Pennsylvania,17566,Lancaster,0,0,0,0,34,0,POINT (-76.169728 39.892618)
1123,CHOP Primary Care Collegeville,3770 Ridge Pike,Collegeville,Pennsylvania,19426,Montgomery,0,0,0,6,235,126,POINT (-75.435163 40.175112)
1124,DCI-Shenango Valley,737 Brookshire Drive,Hermitage,Pennsylvania,16148,Mercer,0,0,0,45,0,0,POINT (-80.452603 41.243595)
1125,LaCons Pharmacy,1336 Powell Street,Norristown,Pennsylvania,19401,Montgomery,0,0,0,7,208,323,POINT (-75.336115 40.12397)
1126,AHN Pedi Pedi Alliance Greentree,969 Greentree Road,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,0,247,0,POINT (-80.046124 40.419391)
1127,Union Medical-Church St,920 Church St,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,695,41,0,POINT (-76.42776 40.344531)
1128,AHN AC IM WPC Internl Medi Ligonier,1869 Route 30,Ligonier,PA,156589239,Westmoreland,0,0,0,0,0,5,POINT (-79.229688 40.236676)
1129,Sharon Regional Medical Center,PHARMACY DEPARTMENT 740  E STATE STREET,Sharon,Pennsylvania,16146,Mercer,0,0,0,3,222,0,
1130,UPMC CCP South Fayette,205 Millers Run Road,Bridgeville,Pennsylvania,15017,Allegheny,0,0,0,0,49,0,POINT (-80.123429 40.358164)
1131,GIANT PHARMACY-6304,4211 UNION DEPOSIT RD,HARRISBURG,PA,17111,Dauphin,0,0,0,61,950,65,POINT (-76.816096 40.278885)
1132,UPMC CCP BEDFORD CESSNA,1 Corporate Drive,Bedford,Pennsylvania,15522,Bedford,0,0,0,14,367,95,POINT (-78.518722 40.081298)
1133,CHOP Care Network-Norristown,1437 Dekalb Street,Norristown,Pennsylvania,19401,Montgomery,0,0,0,55,724,252,POINT (-75.332612 40.123945)
1134,Lincoln University-Health Services,1570 Baltimore Pike Wellness Center,Lincoln University,Pennsylvania,19352,Chester,0,0,0,19,0,9,
1135,SCI-Quehanna Boot Camp,4395 Quehanna Highway,Karthaus,PA,16845,Clearfield,0,0,0,0,142,0,POINT (-78.144976 41.184017)
1136,WE CARE PHARMACY INC,3671 Crescent Ct E,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,8,797,402,POINT (-75.495505 40.653285)
1137,VDI-Gateway Pharmacy,165 Nutt Road,Phoenixville,Pennsylvania,19460,Chester,0,0,0,0,2053,519,POINT (-75.525371 40.128268)
1138,Loysville Youth Development Center,10 Opportunity Drive,Loysville,Pennsylvania,17047,Perry,0,0,0,0,33,385,POINT (-77.347314 40.3688)
1139,VaxCare-Hometn Hth Cre of NEPA Inc,921 Drinker Turnpike,Moscow,Pennsylvania,18444,Lackawanna,0,0,0,0,39,35,POINT (-75.514251 41.310339)
1140,PHN-Altoona Community Health Center,1701 12th Avenue Altoona,Altoona,Pennsylvania,16601,Blair,0,0,0,0,116,0,POINT (-78.408041 40.512811)
1141,GIANT PHARMACY-6300,3175 CAPE HORN ROAD,RED LION,PA,17356,York,0,0,0,190,1066,108,POINT (-76.63098 39.917671)
1142,VDI-Woodward Pharmacy,565 Spring St,Houtzdale,Pennsylvania,16651,Clearfield,0,0,0,252,6,55,POINT (-78.342988 40.826395)
1143,Joseph Lamantia DO PC,1690 Saltsburg Avenue,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,115,0,POINT (-79.172871 40.611386)
1144,Hallstead Family Pharmacy LLC,36 Rose Street,Hallstead,Pennsylvania,18822,Susquehanna,0,0,0,0,30,0,POINT (-75.7445 41.95474)
1145,CCN America LP,333 Penn Center Blvd,Pittsburgh,Pennsylvania,15235,Allegheny,0,0,0,41,8,30,POINT (-79.811846 40.427651)
1146,The Medicine Shoppe-York,1698 S QUEEN ST,York,Pennsylvania,17403,York,0,0,0,0,2438,720,POINT (-76.705379 39.942899)
1147,Haeun Pharmacy,7300 Old York Rd,Melrose Park,Pennsylvania,19027,Montgomery,0,0,0,426,69,120,POINT (-75.13651 40.062353)
1148,UPMC-Susquehanna Pediatrics,700 High Street 9th Floor,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,5,1482,306,POINT (-77.014432 41.24547)
1149,DCI Renal Srvs of Pbg Five Points,2534 Monreville Boulevard,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,23,0,0,POINT (-79.787761 40.427827)
1150,Penn St Hlth Cmty Vax Site Dauphin,555 Campus Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,18,414,0,
1151,AHN-AC FM PRIME MEDICAL GROUP-Bella Vernon,1533 BROAD AVENUE Ext,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,9,29,42,
1152,Wellspan Pediatrics Cornwall Rd,618 Cornwall Road Bldg #2,Lebanon,Pennsylvania,17042,Lebanon,0,0,20,34,139,0,POINT (-76.425019 40.329201)
1153,Wellspan Fam Med Granite Run,264 Granite Run Drive,Lancaster,Pennsylvania,17601,Lancaster,0,0,7,75,140,12,POINT (-76.332392 40.07589)
1154,Pittsburgh Family Practice-Lincoln,362 Lincoln Avenue,Pittsburgh,Pennsylvania,15202,Allegheny,0,0,0,508,177,0,POINT (-80.052316 40.493991)
1155,Nurses Unite for Change and Equity,3439 Verner Street,Drexel Hill,Pennsylvania,19026,Delaware,0,0,0,25,1,965,POINT (-75.293999 39.943496)
1156,Bellefonte Medical Clinic,Bellefonte Medical Clinic 527 Willowbank Street,Bellefonte,Pennsylvania,16823,Centre,0,0,0,73,37,120,
1157,Woodlyn Pharmacy,1301 Jefferson Avenue,Woodlyn,Pennsylvania,19094,Delaware,0,0,0,0,15,691,POINT (-75.343924 39.874835)
1158,Penn St Milton S Hershey Med Ctr,500 University Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,41,64,0,POINT (-76.674557 40.265932)
1159,Guthrie Clinic Sayre,1 GUTHRIE SQ Sayre PA,Sayre,Pennsylvania,18840,Bradford,0,0,0,23,405,0,POINT (-76.519204 41.980904)
1160,GIANT PHARMACY-6461,801 BALTIMORE STREET,HANOVER,PA,17331,York,0,0,0,143,1045,254,POINT (-76.969742 39.788077)
1161,AHN AC IM Prim Cre Prof Southpointe,"400 Southpointe Blvd, Plaza I",Canonsburg,PA,15317,Washington,0,0,0,1,161,174,
1162,PHN Greenville Com Hlth Ctr,348 Main Street,Greenville,Pennsylvania,16125,Mercer,0,0,0,0,67,0,POINT (-80.378736 41.408391)
1163,West Reading Drug Store,538 PENN AVE,West Reading,Pennsylvania,19611,Berks,0,0,0,676,1305,312,POINT (-75.949059 40.335732)
1164,Noxen Medical Center,2888 SR 29 S # 2,Noxen,Pennsylvania,18636,Wyoming,0,0,0,0,198,0,
1165,Wellspan Ped Med S George St,2339 South George Street,York,Pennsylvania,17403,York,2,0,0,16,313,42,POINT (-76.7155 39.922498)
1166,AHOLD USA-MARTINS PHARMACY-6292,200 E CHESTNUT AVE,ALTOONA,PA,16601,Blair,0,0,0,34,1422,7,POINT (-78.390523 40.527095)
1167,Cornerstone Care-Rogersville,140 Church Street PO Box 440,Rogersville,Pennsylvania,15359,Greene,0,0,0,78,23,320,POINT (-80.18608 39.89815)
1168,GIANT PHARMACY-6330,301 TOWN CENTER BLVD,EASTON,PA,18040,Northampton,0,0,0,32,2052,36,POINT (-75.221055 40.712243)
1169,SCI-Albion,10745 Route 18,Albion,Pennsylvania,16475,Erie,1,0,0,0,194,10,POINT (-80.368242 41.878157)
1170,WellSpan York Hospital OB/GYN,1101 Edgar Street,York,Pennsylvania,17403,York,0,0,0,6,151,0,POINT (-76.710854 39.951284)
1171,AHOLD USA-GIANT PHARMACY 6004,1008 LITITZ PIKE,LITITZ,PA,17543,Lancaster,5,0,0,13,1151,462,POINT (-76.304788 40.129928)
1172,Ctral Bucks Fam Prac PC Doylestwn,252 W Swamp Rd,Doylestown,Pennsylvania,18901,Bucks,0,0,0,0,49,0,POINT (-75.137638 40.333097)
1173,Hiebers Pharmacy,3500 Fifth Ave Suite 101,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,0,598,777,POINT (-79.960036 40.440635)
1174,VDI-Wileys Pharmacy of Quarryville,112 TownsEdge Drive,Quarryville,Pennsylvania,17566,Lancaster,0,0,0,0,594,0,POINT (-76.17555 39.895359)
1175,Guthrie Robert Packer Hospital,One Guthrie Square,Sayre,Pennsylvania,18840,Bradford,0,0,0,392,54,1375,
1176,WVU Med Fayette Phy Netwrk Uniontwn,201 Mary Higginson Lane,Uniontown,Pennsylvania,15401,Fayette,0,0,0,870,0,1944,POINT (-79.755502 39.911017)
1177,Janssen Springhouse,1400 McKean Road,Spring House,Pennsylvania,19477,Montgomery,0,0,0,4,22,0,
1178,Wellspn Fam Med Baltimore St,1227 Baltimore St,Hanover,Pennsylvania,17331,York,0,0,0,15,362,18,POINT (-76.960609 39.776433)
1179,CHOP Care Network-Springfield,1001 Baltimore Pike,Springfield,Pennsylvania,19064,Delaware,0,0,0,0,1115,0,POINT (-75.341483 39.914651)
1180,The Hometown Pharmacy-Greensburg,730 E. Pittsburgh St,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,0,156,0,POINT (-79.527622 40.302481)
1181,Healthy Measures LLC,1260 Valley Forge Rd.,Phoenixville,Pennsylvania,19460,Chester,0,0,0,42,0,416,POINT (-75.486077 40.116411)
1182,WellSpan Family Medicine-Wheatlyn,235 Rosedale Dr,Manchester,PA,17345,York,0,0,0,21,478,6,POINT (-76.72569 40.049339)
1183,SHMG Fam Med Residency Ctr,740 High Street,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,0,27,0,POINT (-77.016389 41.245347)
1184,Community Volunteers in Medicine,300B Lawrence Drive,West Chester,Pennsylvania,19380,Chester,0,0,0,474,111,510,POINT (-75.586397 39.982574)
1185,Genoa Healthcare-00135,378 W CHESTNUT ST,Washington,Pennsylvania,15301,Washington,0,0,0,31,52,0,POINT (-80.254028 40.171386)
1186,Danville State Hospital,50 Kirkbride Drive,Danville,Pennsylvania,17821,Montour,0,0,0,85,0,20,POINT (-76.596428 40.948537)
1187,MDS RX,246 Friendship Cir,Beaver,Pennsylvania,15009,Beaver,10,16,0,292,35,689,POINT (-80.328004 40.705732)
1188,MNPG Bellefonte Int Med,141 Medical Park Lane,Bellefonte,Pennsylvania,16823,Centre,0,0,0,136,10,0,POINT (-77.748835 40.915728)
1189,WINDBER MEDICAL CENTER,600 SOMERSET AVENUE,Windber,Pennsylvania,15963,Somerset,0,10,0,263,35,686,POINT (-78.837917 40.242123)
1190,CCP Heritage,3720 Market St,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,36,678,144,POINT (-76.945804 40.238907)
1191,Pittsburgh Mercy Fam Hth Ctr,249 South 9th Street Bldg 4 1st Floor,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,0,1,2711,POINT (-79.989908 40.430887)
1192,Giant Eagle Pharmacy-9,State Routes 30 & 66,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,17,236,0,
1193,ELFHCC-E Liberty Fam Hlth Care Ctr,6023 HARVARD ST,Pittsburgh,Pennsylvania,15206,Allegheny,3,0,0,312,6,10,POINT (-79.923188 40.462774)
1194,Kennett Dental,402 McFarlan Road,Kennett Square,Pennsylvania,19348,Chester,0,0,0,47,2468,1260,POINT (-75.693565 39.855296)
1195,Dialysis Clinic Inc. Mount Pleasant,20 E MAIN ST,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,0,0,15,0,0,POINT (-79.533853 40.147704)
1196,Hope Pharmacy,7050 Terminal Sq,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,1,26,1,POINT (-75.26293 39.961451)
1197,Greentree Medical Associates,651 Holiday Drive Foster Plaza Bldg #5,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,0,254,0,
1198,Cranberry Internal Medicine Mars,6998 Crider Rd,Mars,Pennsylvania,16046,Butler,0,0,0,0,66,0,POINT (-80.040814 40.697465)
1199,Family Pharmacy of Archbald,1 KENNEDY PLAZA 4 KELLY STREET,Archbald,Pennsylvania,18403,Lackawanna,0,0,0,11,57,393,
1200,UPMC-MOON MED ASSOCIATES,1600 Coraopolis Heights Road,Coraopolis,Pennsylvania,151084316,Allegheny,0,0,0,12,936,300,POINT (-80.206799 40.499054)
1201,UPMC Passavant McCandless,9100 Babcock Boulevard,Pittsburgh,Pennsylvania,15237,Allegheny,31,5,0,1131,164,446,POINT (-80.016518 40.568235)
1202,GIANT PHARMACY-6324,4001 NEW FALLS RD,LEVITTOWN,PA,19056,Bucks,0,0,0,42,1904,84,POINT (-74.886105 40.133238)
1203,PHN-Autumn Street Health Center,99 Autumn Street,Aliquippa,Pennsylvania,15001,Beaver,0,0,0,23,109,66,POINT (-80.317248 40.63576)
1204,Vybe Bensalem,3626 Street Road,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,300,150,POINT (-74.963429 40.126187)
1205,CHOP Care Network-Chadds Ford,1766 Wilmington Pike,Glen Mills,Pennsylvania,19342,Delaware,0,0,0,0,1755,0,POINT (-75.544689 39.873551)
1206,Heritage Valley Kennedy,25 Heckel Rd.,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,1,3,121,0,POINT (-80.091818 40.471824)
1207,Union Community Care,304 North Water Street,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,394,39,POINT (-76.309448 40.043134)
1208,MLHC-Bryn Mawr Rehab Hospital,414 Paoli Pike,Malvern,Pennsylvania,19355,Chester,0,0,0,66,10,0,POINT (-75.530664 40.01265)
1209,St Lukes Anderson Campus,1872 St Luke Blvd Lower Level Pharmacy West Wing,Easton,Pennsylvania,18045,Northampton,0,0,0,62,10,0,
1210,Apple Ridge Family Medicine,1311 Biglerville Rd,Gettysburg,Pennsylvania,17325,Adams,0,0,0,202,1199,220,POINT (-77.237265 39.860648)
1211,Liya Galooshian MD PC,425 N 21st St,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,5,88,0,POINT (-76.923073 40.250111)
1212,Pittsburgh General Med Assoc,1307 Federal Street 3rd Floor,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,9,399,0,POINT (-80.007128 40.457006)
1213,Revolutionary Home Health Inc.,829 Scranton Carbondale Highway,Eynon,Pennsylvania,18403,Lackawanna,0,0,0,0,498,0,POINT (-75.577871 41.50839)
1214,Childrens HealthCare,1517 Pond Road,Allentown,Pennsylvania,18104,Lehigh,0,0,0,0,2346,0,POINT (-75.53877 40.61135)
1215,GIANT PHARMACY-6121,50 BRIAR CREEK PLAZA,BERWICK,PA,18603,Columbia,0,0,0,43,1562,282,POINT (-76.274657 41.047728)
1216,Sellersville Pharmacy,218 south main st,Sellersville,Pennsylvania,18960,Bucks,0,0,0,0,498,0,POINT (-75.305971 40.354552)
1217,KNIGHTS ROAD PHARMACY LLC,2788 KNIGHTS RD,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,0,606,POINT (-74.952781 40.102734)
1218,Bethlehem Health Bureau,10 East Church Street,Bethlehem,Pennsylvania,18018,Lehigh,0,0,0,50,433,1267,POINT (-75.37845 40.618703)
1219,Mercer County SHC,25 McQuiston Drive,Jackson Center,Pennsylvania,16133,Mercer,0,0,0,5,0,140,POINT (-80.162334 41.265054)
1220,Warren General Hospital,2 W Crescent Park,Warren,Pennsylvania,16365,Warren,1,1,0,20,16,580,POINT (-79.154468 41.843697)
1221,My Hlth Ctr at Lowes Pottsville,1201 Keystone Blvd. My Health Center,Pottsville,Pennsylvania,17901,Schuylkill,0,0,0,0,124,0,
1222,Village Shires Pharmacy,1464 Buck Road,Holland,Pennsylvania,18966,Bucks,0,0,0,20,1785,134,POINT (-74.955965 40.2036)
1223,UPMC-CCP-Bass Wolfson Cranberry,3104 Unionville Road,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,0,221,0,POINT (-80.113327 40.708271)
1224,Open Hearts Home Care,234 N. 6th Street,Reading,Pennsylvania,19601,Berks,0,0,0,27,0,0,POINT (-75.925771 40.339564)
1225,Forest Hills Pharmacy Inc,552 LOCUST STREET P.O. BOX 306,Saint Michael,Pennsylvania,15951,Cambria,0,0,0,235,386,494,POINT (-78.755324 40.333315)
1226,Chester County Pediatrics-Exton,690 West Lincoln Highway,Exton,Pennsylvania,19341,Chester,0,0,0,4,3237,2272,POINT (-75.663889 40.021547)
1227,Berks Genesis Family Medicine PC,1555 Schuylkill Ave,Reading,Pennsylvania,19601,Berks,0,0,0,231,14,916,POINT (-75.951142 40.358611)
