Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
VaxCare-Hometn Hth Cre of NEPA Inc,921 Drinker Turnpike,Moscow,Pennsylvania,18444,Lackawanna,0,0,0,0,39,35,POINT (-75.514251 41.310339)
GHS-Johnson and Johnson Lititz,400 West Lincoln Avenue,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,7,0,POINT (-76.316301 40.162397)
Adagio Health-Seneca,3292 State Route 257,Seneca,Pennsylvania,16346,Venango,0,0,0,1423,214,885,POINT (-79.703532 41.381847)
GIANT PHARMACY-6512,310 S HENDERSON ROAD,KING OF PRUSSIA,PA,19406,Montgomery,0,0,0,4,2335,1066,POINT (-75.360141 40.090855)
Gwynedd-Mercy University,1325 Sumneytown Pike P.O. Box 901,Gwynedd Valley,Pennsylvania,19437,Montgomery,0,0,0,26,4,0,POINT (-75.241 40.193)
Irwin Prim Cre Assoc Murrysville,118 FOX PLAN ROAD,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,10,461,12,POINT (-79.761147 40.435023)
GIANT PHARMACY-6094,471 S OXFORD VALLEY ROAD,FAIRLESS HILLS,PA,19030,Bucks,0,0,0,4,2472,192,POINT (-74.85226 40.171296)
All Star Pediatrics,702 Gordon Dr,Exton,Pennsylvania,19341,Chester,0,0,0,79,357,130,POINT (-75.651812 40.063474)
WELLSPAN GETTYSBURG HOSPITAL,PHARMACY 147 GETTYS STREET,GETTYSBURG,PENNSYLVANIA,17325,Adams,2,0,0,175,103,0,
Grge L Mrtn MD PC Alrgy and Asthma,Lankenau Med. Bldg West 100 E. Lancaster Ave.,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,0,70,6,
Select Specialty Hospital-Danville,100 N academy ave,Danville,Pennsylvania,17822,Montour,0,0,0,4,10,0,POINT (-76.603393 40.966741)
Horsham Pediatric Associates PC,405 Caredean Drive,Horsham,Pennsylvania,19044,Montgomery,0,0,0,0,196,0,POINT (-75.173127 40.203815)
FHP Pharmacy Services,550 Locust Street,Saint Michael,Pennsylvania,15951,Cambria,0,0,0,340,880,658,POINT (-78.755168 40.333292)
Procure Pharmaceutical Services,264 SMITH TOWNSHIP STATE RD,Burgettstown,Pennsylvania,15021,Washington,0,0,0,0,61,0,POINT (-80.403678 40.40292)
SCI-Houtzdale,PO Box 1000 209 Institution Drive,Houtzdale,Pennsylvania,16698,Clearfield,0,0,0,0,219,181,
WellSpan Family Medicine-Wheatlyn,235 Rosedale Dr,Manchester,PA,17345,York,0,0,0,21,725,6,POINT (-76.72569 40.049339)
Penn Medicine Int and Fam Med Bucks,777 Township Line Road,Yardley,Pennsylvania,19067,Bucks,0,0,0,0,250,0,POINT (-74.885411 40.222737)
SCI-Chester,500 E. 4th Street,Chester,Pennsylvania,19013,Delaware,0,0,0,736,35,0,POINT (-75.352794 39.851391)
GIANT PHARMACY-6471,86 GLOCKER WAY,POTTSTOWN,PA,19465,Chester,0,1,0,12,2765,0,POINT (-75.657585 40.208874)
Allergy and Clin Immunolgy Assoc,180 Fort Couch Rd,Pittsburgh,Pennsylvania,15241,Allegheny,0,0,0,223,232,10,POINT (-80.054194 40.346)
Northampton County SHC,1600 Northampton Street,Easton,Pennsylvania,18042,Northampton,0,0,0,0,17,0,POINT (-75.234111 40.689941)
Activate Hth Wellns Ctr UTZ Clinc,240 Kindig Lane Plant #5,Hanover,Pennsylvania,17331,York,0,0,0,3,31,0,POINT (-77.007009 39.811442)
Main Line Health-Bryn Mawr Hospital,130 S. Bryn Mawr Ave,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,178,10,110,POINT (-75.320412 40.018576)
Central Erie Primary Care.,3413 Cherry Street,Erie,Pennsylvania,16508,Erie,0,0,0,0,1,0,POINT (-80.082253 42.10018)
UPMC-Susq Peds South Willmsprt,6 East Mountain Avenue,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,1179,0,POINT (-76.991755 41.230507)
UPMC-Latterman Family Health Center,2347 5th Avenue,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,29,2241,120,POINT (-79.836366 40.354359)
Wellspan Fam Med Shippensburg,46 Walnut Bottom Road Suite 200,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,9,913,102,POINT (-77.501605 40.058845)
WellSpan Fam Med Nrth Fourth St,30 North 4th Street 2nd Floor,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,9,906,0,POINT (-76.417952 40.340772)
GIANT PHARMACY-6065,1360 COLUMBIA AVENUE,LANCASTER,PA,17603,Lancaster,1,0,0,1455,1384,20,POINT (-76.340425 40.038229)
Clarion Osteopathic Hospital,1 Hospital Drive,Clarion,Pennsylvania,16214,Clarion,0,0,0,0,771,6925,POINT (-79.396861 41.191658)
Wellspan Family Medicine-Terre Hill,770 Broad Street PO Box 130,East Earl,Pennsylvania,17519,Lancaster,0,4,2,728,153,50,POINT (-76.052649 40.164153)
GIANT PHARMACY-6291,698 DOWNINGTOWN PIKE,WEST CHESTER,PA,19380,Chester,1,0,0,727,1747,594,POINT (-75.62212 39.961848)
Artisan Smiles,1 E 9th Street 2nd Floor,Chester,Pennsylvania,19013,Delaware,0,0,0,8,73,658,POINT (-75.362953 39.851749)
Guthrie Clinic Wellsboro,110 Plaza Lane,Wellsboro,Pennsylvania,16901,Tioga,10,0,0,19,1625,54,POINT (-77.28173 41.744144)
West Perry Pharmacy,1102 MONTOUR ROAD,Loysville,Pennsylvania,17047,Perry,0,0,0,145,130,100,POINT (-77.339077 40.364064)
VDI-Birdsboro Pharmacy,200 W First Street,Birdsboro,Pennsylvania,19508,Berks,0,0,0,48,869,0,POINT (-75.808762 40.263465)
WellSpan Internal Medicine Ephrata,"446 N Reading Rd, Suite 301",Ephrata,Pennsylvania,17522,Lancaster,0,0,0,3,392,30,POINT (-76.171237 40.195418)
AHN AC IM Washing Internal Medic,400 LOCUST AVE,Washington,Pennsylvania,15301,Washington,0,0,0,547,152,0,POINT (-80.242362 40.181357)
UPMC CHILD HOSP OF PITTSBURGH,4401 Penn Avenue,Pittsburgh,Pennsylvania,15224,Allegheny,0,0,0,5024,283,178,POINT (-79.9529 40.466064)
Westmoreland County SHC-Greensburg,233 West Otterman Street,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,8,14,78,POINT (-79.548346 40.302922)
AHN AC IM Boncrsi Brn Johnsn PC Bnk,2891 Banksville Rd,PITTSBURGH,PA,15216,Allegheny,0,0,0,0,224,52,POINT (-80.040491 40.403572)
The Hometown Pharmacy-Beaver,4969 Tuscarawas Road,Beaver,Pennsylvania,15009,Beaver,0,0,0,0,1399,1141,POINT (-80.405775 40.706052)
Vcare Discount Pharmacy,108 South 5th Street,Reading,Pennsylvania,19602,Berks,0,0,0,25,1281,397,POINT (-75.927944 40.333257)
SCI-Cambridge Springs,451 Fullerton Avenue,Cambridge Springs,Pennsylvania,16403,Crawford,1,0,0,0,78,80,POINT (-80.056344 41.79885)
UPMC-HAMPTON OUTPATIENT CENTER,4490 Mount Royal Blvd UPMC Outpatient Center Hampton,Allison Park,Pennsylvania,151012684,Allegheny,0,0,0,2082,921,1665,
GIANT PHARMACY-6267,44 NATURAL SPRINGS ROAD,GETTYSBURG,PA,17325,Adams,0,0,0,49,1331,24,POINT (-77.207503 39.837674)
LGH-New Holland Family Medicine,676 East Main St,New Holland,Pennsylvania,17557,Lancaster,0,0,0,4,48,0,POINT (-76.067859 40.109964)
My Health Center at Lowes Pittston,200 Center Point Blvd My Health Center,Pittston,Pennsylvania,18640,Luzerne,0,0,0,15,110,0,
UPMC-CHANTZ BIEDRZYCKI ASSOC,100 Delafield Road,Pittsburgh,Pennsylvania,15215,Allegheny,0,0,0,42,802,588,POINT (-79.897409 40.489071)
VDI-Rann Pharmacy Inc,377 Main Street,Harleysville,Pennsylvania,19438,Montgomery,0,0,0,772,2697,3548,POINT (-75.380672 40.275234)
Mount Nittany Medical Center,PHARMACY DEPT 1800 EAST PARK AVENUE,State College,Pennsylvania,16803,Centre,0,0,0,782,12,6,
UPMC-East,2775 Mosside Blvd.,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,8,1978,160,POINT (-79.75864 40.437122)
PPCP-John Yaros MD-Vanadium Rd,363 Vanadium Road,Pittsburgh,Pennsylvania,15243,Allegheny,0,0,0,0,8,0,POINT (-80.085292 40.369186)
VDI-Gaughns Drug Store,348 Pennsylvania Ave W,Warren,Pennsylvania,16365,Warren,0,0,0,33,1748,96,POINT (-79.149306 41.844947)
Wellspan Fam Med Herrs Ridge,820 Chambersburg Road,Gettysburg,Pennsylvania,17325,Adams,5,0,0,5,26,0,POINT (-77.259876 39.841594)
Pottstown Discount Pharmacy,1501 E HIGH ST,Pottstown,Pennsylvania,19464,Montgomery,0,0,0,9,3720,0,POINT (-75.615087 40.244051)
UPMC-CCP-Franklin Pk,119 VIP Drive,Wexford,Pennsylvania,15090,Allegheny,0,0,0,104,857,120,POINT (-80.093773 40.619998)
Stauffers LTC Pharm Nw Holland 2,147 E Main St,New Holland,Pennsylvania,17557,Lancaster,0,0,0,0,261,183,POINT (-76.088204 40.102826)
Family 1 Pharmacy,4005 Veterans Hwy,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,1258,0,POINT (-74.883774 40.132191)
KNIGHTS ROAD PHARMACY LLC,2788 KNIGHTS RD,Bensalem,Pennsylvania,19020,Bucks,0,0,0,56,361,1693,POINT (-74.952781 40.102734)
Millcreek Manor Pharmacy,5535 Peach St,Erie,Pennsylvania,16509,Erie,0,0,0,1292,3745,1749,POINT (-80.093535 42.073055)
AHOLD USA-GIANT PHARMACY 6014,1278 S MARKET STREET,ELIZABETHTOWN,PA,17022,Lancaster,0,0,0,125,564,90,POINT (-76.589655 40.139887)
CHOP Primary Care Collegeville,3770 Ridge Pike,Collegeville,Pennsylvania,19426,Montgomery,0,0,0,6,860,920,POINT (-75.435163 40.175112)
Hometown Healthcare of NEPA,921 Drinker Turnpike,Moscow,Pennsylvania,18444,Lackawanna,0,0,0,0,585,628,POINT (-75.514251 41.310339)
PSH Cmty Vax Site-Cumberland,431 N 21st Street,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,1426,1300,POINT (-76.923521 40.251468)
AFC Urgent Care Cheltenham,2401 W Cheltenham Ave,Wyncote,Pennsylvania,19095,Montgomery,0,0,0,0,401,1469,POINT (-75.157147 40.073482)
PPCP-Hickory,4151 Henderson Road,Hickory,Pennsylvania,15340,Washington,0,0,1,37,9,18,POINT (-80.330117 40.283729)
Richard R Sandrowicz MD,1265 Wayne Ave,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,0,320,POINT (-79.163866 40.603382)
Tan and Garcia Pediatrics PC,4700 UNION DEPOSIT ROAD,Harrisburg,Pennsylvania,17111,Dauphin,0,0,0,42,68,7,POINT (-76.805316 40.279976)
The Wright Center-Clarks Summit,1145 Northern Boulevard South Abington Twp,Clarks Summit,Pennsylvania,18411,Lackawanna,0,0,0,24,1525,0,
PH-Penn Highlands Clearfield,809 Turnpike Avenue,Clearfield,Pennsylvania,16830,Clearfield,0,0,0,180,0,417,POINT (-78.449999 41.033012)
Community Drugs-Mercer,3163 state route 257,Seneca,Pennsylvania,16346,Venango,0,0,0,99,243,879,POINT (-79.7038 41.377297)
UPMC CCP GIL Pittsburgh,6343 Penn Avenue,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,0,110,0,POINT (-79.919549 40.459006)
GHS-Johnson and Johnson Malvern,200 Great Valley Parkway,Malvern,Pennsylvania,19355,Chester,0,0,0,0,16,0,POINT (-75.54523 40.060584)
Nuway Pharmacy,1639 Hains Road,Levittown,Pennsylvania,19055,Bucks,0,0,0,0,12,25,POINT (-74.833323 40.13716)
GIANT PHARMACY-6122,1969 E 3RD ST,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,50,1528,0,POINT (-76.961568 41.24827)
East Berlin Pharmacy,335 WEST KING STREET EAST BERLIN,East Berlin,Pennsylvania,17316,Adams,0,0,0,0,171,0,POINT (-76.982572 39.939036)
Evergreen Pharmacy II Inc,702 Dekalb Pike,Blue Bell,Pennsylvania,19422,Montgomery,0,0,0,1243,2683,1188,POINT (-75.287013 40.170082)
Towne Drugs,227 Commercial Ave,ASPINWALL,Pennsylvania,15215,Allegheny,0,30,0,937,48,1014,POINT (-79.904015 40.49015)
PH-Dubois-PEDS,865 Beaver Drive,Du Bois,Pennsylvania,15801,Clearfield,0,4,0,24,10,120,POINT (-78.735672 41.120612)
GHS JNJ Lititz,400 West Lincoln Avenue,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,13,0,POINT (-76.316301 40.162397)
MEMORIAL HOSPITAL PHARMACY,1701 Innovation Drive Pharmacy - UPMC Memorial Hospital,York,Pennsylvania,17408,York,0,0,0,66,87,0,
Melmark,2600 Wayland Road,Berwyn,Pennsylvania,19312,Chester,1,30,0,0,200,0,POINT (-75.447881 39.997457)
WellSpan Family Medicine Chanceford,10 Muddy Creek Forks Road,Brogue,Pennsylvania,17309,York,0,0,0,0,471,0,POINT (-76.4848 39.871314)
GIANT PHARMACY-6484,1605 LITITZ PIKE,LANCASTER,PA,17601,Lancaster,0,0,0,15,2215,276,POINT (-76.307281 40.067666)
Spartan Pharmacy Clairton Blvd,3520 Clairton Blvd,Pittsburgh,Pennsylvania,15227,Allegheny,0,0,0,5,520,561,POINT (-79.982054 40.372903)
The Medicine Shoppe-Dallas,26 Dallas Shopping Center,Dallas,Pennsylvania,18612,Luzerne,0,0,0,42,495,276,
Dr Esianor-Mitchual Dental PC,822 Marietta Avenue,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,409,41,POINT (-76.321621 40.039822)
GIANT PHARMACY-6106,6542 LOWER YORK RD,New Hope,Pennsylvania,18938,Bucks,0,0,0,18,2222,225,POINT (-74.977248 40.359166)
Helping Hands Pediatrics-Sharon,585 East State St,Sharon,Pennsylvania,16146,Mercer,0,0,0,21,1092,0,POINT (-80.498313 41.232972)
Clearfield County SHC,1125 Linden Street,Clearfield,Pennsylvania,16830,Clearfield,0,0,0,18,0,5,POINT (-78.449327 41.008199)
LVPG Fam Medi East Stroudsbrg,179 Independence Rd,East Stroudsburg,Pennsylvania,18301,Monroe,0,0,0,0,280,0,POINT (-75.161812 41.008072)
Heritage Valley Hlth Sys Beaver,1000 Dutch Ridge Road,Beaver,Pennsylvania,15009,Beaver,30,84,0,37,856,214,POINT (-80.324614 40.710483)
Ahmad Wardeh MD,7 Anthra Plaza Route 61,Coal Township,Pennsylvania,17866,Northumberland,0,0,0,0,11,0,
Neshaminy Pharmacy LLC,5417 Neshaminy Blvd,Bensalem,Pennsylvania,19020,Bucks,0,0,0,33,68,0,POINT (-74.934709 40.145232)
WellSpan Internal Medicine-Dover,4020 Carlisle Road,Dover,PA,17315,York,0,0,0,33,855,0,POINT (-76.842795 39.993552)
UPMC-Annville Fam Medicine,1251 East Main Street,Annville,Pennsylvania,17003,Lebanon,0,0,0,4,5,0,POINT (-76.491971 40.334427)
Robrt F Crowell DO Stvn J Fisher DO,4000 Edgmont ave,Brookhaven,Pennsylvania,19015,Delaware,0,0,0,0,322,0,POINT (-75.387355 39.872169)
Family Health Associates Kenneth Rd,1689 Kenneth Road,York,Pennsylvania,17408,York,0,0,0,1507,73,20,POINT (-76.773335 39.977577)
GIANT PHARMACY-6306,2130 PALOMINO ROAD,DOVER,PA,17315,York,0,0,0,344,1631,0,POINT (-76.840029 39.995196)
CHOP Care Network-Chadds Ford,1766 Wilmington Pike,Glen Mills,Pennsylvania,19342,Delaware,0,0,0,14,3713,19,POINT (-75.544689 39.873551)
UPMC-Urgent Care at Monroeville,4145 WILLIAM PENN HIGHWAY,MONROEVILLE,Pennsylvania,15146,Allegheny,0,0,0,2,0,0,POINT (-79.765679 40.438886)
Ped Assoc of Westmoreld Greensbrg,555 West Newton Street,Greensburg,Pennsylvania,15601,Westmoreland,0,92,0,241,295,328,POINT (-79.554639 40.298577)
Astorino Family Pharmacy,1015 Buffalo street,Franklin,Pennsylvania,16323,Venango,0,14,0,85,1199,1768,POINT (-79.827078 41.393508)
Rx Xpress Pharmacy,111 Mill Street Grove City,Grove City,Pennsylvania,16127,Mercer,0,0,0,1847,1592,1704,POINT (-80.089092 41.161407)
Curtis Pharmacy-Connellsville,802 Vanderbilt Rd,Connellsville,Pennsylvania,15425,Fayette,0,0,0,422,42,0,POINT (-79.60332 40.018781)
WVU Medicine Uniontown Pediatrics,116 Matthew Drive Uniontown,Uniontown,Pennsylvania,15401,Fayette,0,0,0,0,644,20,POINT (-79.755868 39.907976)
UPMC-SMFHC-New Kensington,1072 5th Ave,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,20,351,368,POINT (-79.765787 40.567883)
VDI-Blandon Pharmacy,104 Anna Ave,Blandon,Pennsylvania,19510,Berks,0,0,0,256,1328,171,POINT (-75.868489 40.44312)
AHN Deer Lakes-Oakmont,333 Allegheny Ave,Oakmont,Pennsylvania,15139,Allegheny,0,0,0,0,621,0,POINT (-79.843414 40.515565)
AHN SVMG Peninsula Family Medicine,2828 Sterrettania Road,Erie,Pennsylvania,16506,Erie,0,0,0,0,3,10,POINT (-80.138975 42.085681)
Guthrie Clinic Athens,412 South Main Street,Athens,Pennsylvania,18810,Bradford,7,0,1,5,624,6,POINT (-76.518271 41.956883)
The Wright Center-Mid Valley,5 South Washington Avenue,Jermyn,Pennsylvania,18433,Lackawanna,0,0,0,118,3689,0,POINT (-75.547511 41.516304)
Huntingdon Family Care Center,835 Washington Street,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,10,45,0,POINT (-78.017188 40.488302)
JC Blair Med Srvs-Primary Care Ctr,790 Bryan Street,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,7,224,268,POINT (-78.011507 40.49342)
AHOLD USA-GIANT PHARMACY-6504,300 Lincoln Ave,East Stroudsburg,Pennsylvania,18301,Monroe,0,6,0,8,2720,421,POINT (-75.183418 40.992021)
Reading Opp Ctr for Children,Reading HS 801 N 13th Street,Reading,Pennsylvania,19604,Berks,0,0,0,30,466,486,
LVPG Pediatrics-Lantern Lane,314 Main Street PO Box  395,Conyngham,Pennsylvania,18219,Luzerne,0,0,0,0,50,0,POINT (-76.058773 40.992439)
PHN-Clarion Community Health Center,30 Pinnacle Drive,Clarion,Pennsylvania,16214,Clarion,0,0,0,34,376,0,
Bellefonte Medical Clinic,527 Willowbank Street Bellefonte Medical Clinic,Bellefonte,Pennsylvania,16823,Centre,0,0,0,73,37,120,POINT (-77.783972 40.906633)
The Hometown Pharmacy-Harmony,3 Northgate Pl Route 19 N,Harmony,Pennsylvania,16037,Butler,0,0,0,0,1208,0,
GIANT PHARMACY-6542,950 WALNUT BOTTOM RD,Carlisle,Pennsylvania,17015,Cumberland,0,0,0,27,1992,11,POINT (-77.214408 40.183168)
Allegheny Clinic Primary Care North,12311 Perry Highway 1st Fl Primary Care,Wexford,Pennsylvania,15090,Allegheny,0,0,0,0,9,0,POINT (-80.062157 40.636304)
DR MOLLY TROSTLE DO INTERNAL MED,881 Hills Plaza Dr,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,33,126,0,POINT (-78.759089 40.469526)
Family First Health-Lebanon Center,300 Willow Street,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,325,147,110,POINT (-76.417454 40.341124)
Hallstead Family Pharmacy LLC,36 Rose Street,Hallstead,Pennsylvania,18822,Susquehanna,0,0,0,435,310,0,POINT (-75.7445 41.95474)
Genoa Healthcare 00105,214 College Park Plaza,Johnstown,Pennsylvania,15904,Cambria,0,0,0,9,72,97,POINT (-78.848696 40.276688)
LVPG Pediatrics-Center Valley,3800 Sierra Circle,Center Valley,Pennsylvania,18034,Lehigh,0,0,0,36,971,0,POINT (-75.425194 40.551169)
Cascade Restorative Med Arts Inc,240 West Main Street,Brookville,Pennsylvania,15825,Jefferson,0,0,0,4,4,24,POINT (-79.096229 41.162784)
Allentown Health Bureau,Alliance Hall 245 North 6th Street,Allentown,Pennsylvania,18102,Lehigh,4,0,0,761,6116,431,
Darlings Sugar Grove Hlthmrt Pharm,17 Forest St,Sugar Grove,Pennsylvania,16350,Warren,0,0,0,0,695,24,POINT (-79.341241 41.982825)
Laurel Pedia Assoc Somerset,223 South Pleasant Avenue Medcor Building,Somerset,Pennsylvania,15501,Somerset,0,0,0,0,576,0,POINT (-79.074316 40.006957)
MNPG Philipsburg,1061 North Front Street,Philipsburg,Pennsylvania,16866,Centre,0,0,0,0,579,6,POINT (-78.2328 40.904092)
GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,Danville,Pennsylvania,17822,Montour,2,0,0,2661,99,314,POINT (-76.603393 40.966741)
SCI-Greene,169 Progress Dr.,Waynesburg,Pennsylvania,15370,Greene,0,0,0,0,138,173,POINT (-80.136864 39.902359)
GIANT PHARMACY-6262,328 CHURCH STREET,DANVILLE,PA,17821,Montour,0,0,0,184,2554,0,POINT (-76.614073 40.961445)
Dialysis Clinic Inc Hempfield,6710 State Route 30,Jeannette,Pennsylvania,15644,Westmoreland,0,0,0,16,0,0,POINT (-79.636885 40.309319)
Endless Mountains Pharmacy,1638 State Route 106 PO Box 189,Clifford,Pennsylvania,18413,Susquehanna,0,0,0,337,0,991,POINT (-75.598087 41.648539)
Family First Hlth George St Ctr,116 South George Street,York,Pennsylvania,17401,York,8,0,0,1556,136,168,POINT (-76.726805 39.960757)
Gordon Klinow Pediatric Associates,919 Conestoga Road Building 3,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,134,90,200,POINT (-75.336177 40.025199)
FME Fam Med Evangelical Selins,935 Route 522,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,0,4,0,POINT (-76.876778 40.807672)
VDI-Duncansville Pharmacy Inc,1328 Third Ave PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,0,0,3954,140,1501,
Reading Discount Pharmacy,1220 Centre Ave,Reading,Pennsylvania,19601,Berks,0,0,0,3,885,0,POINT (-75.933763 40.354206)
INDIANA REGIONAL MEDICAL CENTER,835 HOSPITAL ROAD,Indiana,Pennsylvania,15701,Indiana,0,4,0,174,36,0,POINT (-79.158891 40.608642)
UPMC-Pediatric Shippensburg,127 Walnut Bottom Rd,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,0,12,0,POINT (-77.489185 40.060272)
Compliance Navig Specs DBA CNS Occ,151 Koser Road,Lititz,Pennsylvania,17543,Lancaster,0,0,0,1216,1066,2290,POINT (-76.314957 40.120369)
Keystone Community Health Services,111 Chambers Hill Drive,Chambersburg,Pennsylvania,17201,Franklin,1,1,0,152,731,45,
Hiebers Pharmacy,3500 Fifth Ave Suite 101,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,0,727,1727,POINT (-79.960036 40.440635)
Symbria Rx Great Lakes South LLC,307 23rd street ext.,Pittsburgh,Pennsylvania,15215,Allegheny,0,0,0,825,556,1475,POINT (-79.910306 40.495179)
Rehab at Shannondell,5000 Shannondell Drive,Audubon,Pennsylvania,19403,Montgomery,0,0,0,0,992,1756,
AHN-AC IM FHP HILLCREST,420 Hillcrest Avenue,Grove City,Pennsylvania,16127,Mercer,0,0,0,0,434,0,POINT (-80.086914 41.166925)
Meadville Medical Center,751 Liberty Street,Meadville,Pennsylvania,16335,Crawford,0,2,0,58,20,576,POINT (-80.146336 41.641787)
FPC Loysville Fam Prac Cntr,1100 Montour Road,Loysville,Pennsylvania,17047,Perry,14,0,0,142,245,71,POINT (-77.339507 40.364217)
Lackawanna County SHC,100 Lackawanna Avenue,Scranton,Pennsylvania,18503,Lackawanna,0,0,0,177,360,295,POINT (-75.670697 41.410333)
FPC-Boiling Springs Family Medicine,210 FORGE ROAD,Boiling Springs,Pennsylvania,17007,Cumberland,0,0,0,57,0,0,POINT (-77.135074 40.156148)
CHOP Care Network-Central Bucks,708 N Shady Retreat Road,Doylestown,Pennsylvania,18901,Bucks,0,0,0,6,1255,0,POINT (-75.141185 40.31953)
Contract Pharmacy Services,125 Titus Avenue,Warrington,Pennsylvania,18976,Bucks,0,0,0,84,205,647,POINT (-75.144695 40.218614)
Lansdowne Park Pediatrics,1503 Lansdowne Ave,Darby,Pennsylvania,19023,Delaware,0,0,0,0,90,0,POINT (-75.268117 39.928192)
Nemours DuPont Pediatrics-Exton,101 Arrandale Blvd,Exton,Pennsylvania,19341,Chester,10,0,0,167,1438,1802,POINT (-75.659331 40.021971)
Compliance Navig Specs DBA CNS Occ,58 Copperfield Cir,Lititz,Pennsylvania,17543,Lancaster,0,0,0,1216,1066,2290,POINT (-76.308136 40.173964)
UPMC-SH Fam Med Loyalsock,1205 Grampian Blvd,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,0,2329,814,POINT (-76.982211 41.260617)
WVU Med Fayette Phy Net Connellsvil,224 Memorial Blvd,Connellsville,Pennsylvania,15425,Fayette,0,0,0,50,459,823,POINT (-79.594121 40.023923)
Roadway Pharmacy,6858 Route 711,Seward,Pennsylvania,15954,Westmoreland,0,0,0,28,887,3,POINT (-79.02284 40.40609)
Pediatric Associates of Plymouth,3031 Walton Road,Plymouth Meeting,Pennsylvania,19462,Montgomery,0,0,0,0,59,0,POINT (-75.280905 40.12945)
VDI-Linmas Drugs Inc,603 Main St,Emlenton,Pennsylvania,16373,Venango,0,0,0,0,261,0,POINT (-79.710074 41.177198)
VDI-Sloans Manheim Pharmacy,73 South main Street,Manheim,Pennsylvania,17545,Lancaster,0,0,0,0,55,0,POINT (-76.393514 40.162316)
Huntingdon Family Care Center (HFCC)-,835 Washington Street,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,0,0,20,POINT (-78.017167 40.488231)
UPMC Susquehanna-Williamsport,700 High Street,Williamsport,Pennsylvania,17701,Lycoming,21,41,0,142,527,160,POINT (-77.014432 41.24547)
Lancaster Pediatric Associates,2106 Harrisburg Pike,Lancaster,Pennsylvania,17601,Lancaster,11,0,0,70,1691,140,POINT (-76.35333 40.066979)
Dingmans Medical,1592 Route 739,Dingmans Ferry,Pennsylvania,18328,Pike,0,0,0,0,230,0,POINT (-74.920273 41.272837)
CHOP Care Primary Care Souderton,4 S County Line Rd,Souderton,Pennsylvania,18964,Montgomery,0,0,0,2670,932,1457,POINT (-75.311203 40.314865)
UPMC CCP South Fayette,205 Millers Run Road,Bridgeville,Pennsylvania,15017,Allegheny,0,0,0,26,1536,410,POINT (-80.123429 40.358164)
