Order Date,Clinic Name,Clinic Address,Clinic Suite,Clinic additional Address,Clinic City,Clinic State,Clinic Zip,County Name,Total Pfizer Ordered,Total Moderna Ordered,Total Janssen Ordered,Total Covid Volume Ordered,Georeferenced Latitude & Longitude
03/31/2022,The Medicine Shoppe-Boyertown,2 E. Philadelphia Avenue,,,Boyertown,Pennsylvania,19512,Berks,0,400,0,400,POINT (-75.637151 40.333497)
03/29/2022,Lebanon Pharmacy,990 ISABEL DR,,,Lebanon,Pennsylvania,17042,Lebanon,0,100,0,100,POINT (-76.42347 40.315924)
03/31/2022,Horsham Pharmacy LLC,316 Horsham Road Suite E,,,Horsham,Pennsylvania,19044,Montgomery,0,200,0,200,POINT (-75.135545 40.181869)
03/30/2022,GIANT PHARMACY-6484,1605 LITITZ PIKE,,,LANCASTER,PA,17601,Lancaster,0,100,0,100,POINT (-76.307281 40.067666)
03/30/2022,Robrt F Crowell DO Stvn J Fisher DO,4000 Edgmont ave,,,Brookhaven,Pennsylvania,19015,Delaware,0,100,0,100,POINT (-75.387355 39.872169)
03/30/2022,VDI-Mainline Pharmacy-Cresson,1207 2ND ST,,,Cresson,Pennsylvania,16630,Cambria,0,200,0,200,POINT (-78.591485 40.460137)
03/30/2022,Curtis Pharmacy-Connellsville,802 Vanderbilt Rd,,,Connellsville,Pennsylvania,15425,Fayette,0,100,0,100,POINT (-79.60332 40.018781)
04/01/2022,ALMA ILLERY MEDICAL CENTER,7227 HAMILTON AVE,,,Pittsburgh,Pennsylvania,15208,Allegheny,0,100,0,100,POINT (-79.896792 40.454465)
04/02/2022,GIANT PHARMACY-6271,14635 MT AIRY ROAD,,,SHREWSBURY,PA,17361,York,0,100,0,100,POINT (-76.670992 39.773322)
03/31/2022,Penns Valley Pharmacy,4576 Penns Valley Road,,,Spring Mills,Pennsylvania,16875,Centre,0,100,0,100,POINT (-77.526197 40.877546)
03/31/2022,Marcus Hook Pharmacy,46 E 10th Street,,,Marcus Hook,Pennsylvania,19061,Delaware,0,100,0,100,POINT (-75.415949 39.820349)
03/29/2022,GIANT PHARMACY-6517,168 N FLOWERS MILL ROAD,,,LANGHORNE,PA,19047,Bucks,0,100,0,100,POINT (-74.907509 40.181649)
03/29/2022,Squirrel Hill Hth Ctr Brentwood,4516 Browns Hill Rd,,,Pittsburgh,Pennsylvania,15217,Allegheny,0,300,0,300,POINT (-79.92582 40.416708)
03/28/2022,Cornerstone Care Ped Ctr-Waynesburg,236 Elm Drive,101,,Waynesburg,Pennsylvania,15370,Greene,0,100,0,100,POINT (-80.148343 39.89702)
03/30/2022,GIANT PHARMACY-6106,6542 LOWER YORK RD,,,New Hope,Pennsylvania,18938,Bucks,0,100,0,100,POINT (-74.977248 40.359166)
04/01/2022,Advocate Pharmacy,535 S BROAD ST,,,Lansdale,Pennsylvania,19446,Montgomery,0,100,0,100,POINT (-75.290342 40.234888)
03/28/2022,VDI-Boalsburg Apothecary,3901 S Atherton St,1,,State College,Pennsylvania,16801,Centre,0,100,0,100,POINT (-77.801403 40.781179)
03/31/2022,VDI-Kevins Shop n Save Pharmacy,799 Castle Shannon Blvd,,,Pittsburgh,Pennsylvania,15234,Allegheny,0,200,0,200,POINT (-80.028375 40.368323)
03/30/2022,GIANT PHARMACY-6509,737 HUNTINGDON PIKE,,,HUNTINGDON VALLEY,PA,19006,Montgomery,0,100,0,100,POINT (-75.093708 40.086465)
03/29/2022,Village Family Medicine,93 West Devon Drive,100,,Exton,Pennsylvania,19341,Chester,0,1000,0,1000,POINT (-75.666027 40.045024)
04/02/2022,AHOLD USA-GIANT PHARMACY 6448,180 UPLAND SQ DR,,,STOWE,PA,19464,Montgomery,0,100,0,100,POINT (-75.653143 40.26761)
03/30/2022,GIANT PHARMACY-6018,760 ROUTE 113,,,SOUDERTON,PA,18964,Montgomery,0,100,0,100,POINT (-75.306284 40.319285)
03/31/2022,Doylestown Hospital,595 W State St,,,Doylestown,Pennsylvania,18901,Bucks,0,300,0,300,POINT (-75.149462 40.302538)
03/29/2022,Wellspan York Hospital,1001 S .George,Pharmacy,,York,Pennsylvania,17405,York,0,500,0,500,POINT (-76.72045 39.946523)
03/29/2022,VDI-Curtis Pharmacy-Washington,575 Henderson Ave,,,Washington,Pennsylvania,15301,Washington,0,100,0,100,POINT (-80.267295 40.191888)
04/01/2022,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,40,,Spring House,Pennsylvania,19477,Montgomery,0,200,0,200,POINT (-75.225448 40.189257)
03/28/2022,Corry Mem Hosp Rural Hlth Clinic,965 Shamrock Lane,,Rural Health Clinic,Corry,Pennsylvania,16407,Erie,0,100,0,100,POINT (-79.612891 41.935379)
02/16/2021,The Wright Center-Clarks Summit,1145 Northern Boulevard,,South Abington Twp,Clarks Summit,Pennsylvania,18411,Lackawanna,0,500,0,500,POINT (-75.696208 41.488382)
04/03/2022,GIANT PHARMACY-6512,310 S HENDERSON ROAD,,,KING OF PRUSSIA,PA,19406,Montgomery,0,100,0,100,POINT (-75.360141 40.090855)
03/30/2022,Millersburg Pharmacy Inc,242 Market Street,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.961386 40.539645)
04/01/2022,Susquehanna FHC,401 Broad Avenue,,,Susquehanna,Pennsylvania,18847,Susquehanna,0,100,0,100,POINT (-75.594533 41.946361)
01/26/2022,Vista Pharmacy LLC,938 N 8th,,,Reading,Pennsylvania,19604,Berks,0,300,0,300,POINT (-75.920328 40.349859)
05/20/2022,Family Health Associates-Apple Hill,25 Monument Rd,210,,York,Pennsylvania,17403,York,0,100,0,100,POINT (-76.716233 39.923562)
03/31/2022,Keystone Community Health Services,111 Chambers Hill Drive,Suite 102,,Chambersburg,Pennsylvania,17201,Franklin,0,100,0,100,
03/30/2022,VDI-Blairsville Pharmacy,135 E Market St.,100,,Blairsville,Pennsylvania,15717,Indiana,0,300,0,300,POINT (-79.25985 40.431085)
05/21/2022,GIANT PHARMACY-6542,950 WALNUT BOTTOM RD,,,Carlisle,Pennsylvania,17015,Cumberland,0,100,0,100,POINT (-77.214408 40.183168)
04/01/2022,GIANT PHARMACY-6518,2350 SUSQUEHANNA ROAD,,,ROSLYN,PA,19001,Montgomery,0,100,0,100,POINT (-75.134817 40.121946)
03/30/2022,Fishers Pharmacy,654 East Pitt St,,PO box 346,Bedford,Pennsylvania,15522,Bedford,0,300,0,300,POINT (-78.491179 40.018447)
03/30/2022,AHOLD USA-GIANT PHARMACY-6541,176 West Street Road,,,Feasterville Trevose,PA,19053,Bucks,0,100,0,100,POINT (-75.007972 40.153904)
03/28/2022,GIANT PHARMACY-6065,1360 COLUMBIA AVENUE,,,LANCASTER,PA,17603,Lancaster,0,200,0,200,POINT (-76.340425 40.038229)
04/03/2022,Quik Stop Pharm of Barley Statn Inc,3506 E Lincoln Highway,,,Thorndale,Pennsylvania,19372,Chester,0,100,0,100,POINT (-75.7524 39.994947)
03/31/2022,Centerville Clin Repub Med  Dental,1006 Main Street,,,Republic,Pennsylvania,15475,Fayette,0,100,0,100,POINT (-79.878024 39.962899)
04/23/2021,LGH-NORLANCO FAMILY MEDICINE,418 Cloverleaf  Rd,,,Elizabethtown,Pennsylvania,17022,Lancaster,0,300,0,300,POINT (-76.563318 40.133245)
04/01/2022,Adzema Pharmacy,8105 Perry Highway,,,Pittsburgh,Pennsylvania,15237,Allegheny,0,100,0,100,POINT (-80.03868 40.554759)
12/19/2020,Centerville Clinics-Washington,37 HIGHLAND AVE,,,Washington,Pennsylvania,15301,Washington,0,100,0,100,POINT (-80.244837 40.174671)
03/12/2021,VDI-Mainline Pharmacy Nanty Glo,1049 Shoemaker St,,,Nanty Glo,Pennsylvania,15943,Cambria,0,1500,0,1500,POINT (-78.835826 40.470549)
03/19/2021,Millcreek Community Hospital,5515 Peach street,,,Erie,Pennsylvania,16509,Erie,1170,0,0,1170,POINT (-80.093735 42.074141)
04/09/2021,AHN-Jefferson Regional Hospital,Pharmacy Department,,565 Coal Valley Road,Jefferson Hills,Pennsylvania,15025,Allegheny,1170,0,0,1170,
03/16/2021,WMCHC-Highland Phys Fam Hlth Ctr,1839 Fair Avenue,,,Honesdale,Pennsylvania,18431,Wayne,0,400,0,400,POINT (-75.262474 41.589347)
03/30/2022,Geisinger Sys Svcs Pharm Distrib Ctr,212 Industrial Park Road,,,Elysburg,Pennsylvania,17824,Northumberland,0,1000,0,1000,POINT (-76.569434 40.852282)
02/17/2021,North Side Christian Health Center,816 Middle Street,,,Pittsburgh,Pennsylvania,15212,Allegheny,0,100,0,100,POINT (-79.999614 40.455241)
03/29/2022,Horsham Pharmacy LLC,316 Horsham Road Suite E,,,Horsham,Pennsylvania,19044,Montgomery,0,100,0,100,POINT (-75.135545 40.181869)
03/30/2022,GIANT PHARMACY-6294,1255 CARLISLE ROAD,,,YORK,PA,17404,York,0,100,0,100,POINT (-76.768499 39.964257)
01/22/2021,Wellspan York Hospital,1001 S .George,Pharmacy,,York,Pennsylvania,17405,York,3900,0,0,3900,POINT (-76.720535 39.946668)
01/26/2021,Squirrel Hill Health Center,4516 Browns Hill Road,,,Pittsburgh,Pennsylvania,15217,Allegheny,0,200,0,200,POINT (-79.925819 40.416702)
03/16/2021,Horsham Pharmacy LLC,316 Horsham Road Suite E,,,Horsham,Pennsylvania,19044,Montgomery,0,100,0,100,POINT (-75.135536 40.181864)
03/19/2021,AHN-Saint Vincent Hospital,PHARMACY DEPARTMENT,,232 WEST 25TH STREET,Erie,Pennsylvania,16544,Erie,2340,0,0,2340,
03/30/2022,Hilltop Pharmacy,818 E. Warrington Ave,,,Pittsburgh,Pennsylvania,15210,Allegheny,0,100,0,100,POINT (-79.992935 40.421802)
02/15/2021,AHN-Allegheny General Hospital,320 East North Avenue,Pharmacy,,Pittsburgh,Pennsylvania,15212,Allegheny,0,1000,0,1000,POINT (-80.003249 40.456149)
02/12/2021,Centerville Clinics-Washington,37 HIGHLAND AVE,,,Washington,Pennsylvania,15301,Washington,0,200,0,200,POINT (-80.244837 40.174671)
03/28/2022,AHOLD USA-GIANT PHARMACY 6023,700 NUTT RD,,,Phoenixville,Pennsylvania,19460,Chester,0,100,0,100,POINT (-75.535094 40.132217)
02/26/2021,The Wright Center-Kingston Clinic,2 Sharpe St,,,Kingston,Pennsylvania,18704,Luzerne,0,100,0,100,POINT (-75.888458 41.269781)
03/02/2021,Jennersville Hospital LLC,1015 West Baltimore Pike,,ATTN Employee Health,West Grove,Pennsylvania,19390,Chester,0,100,0,100,POINT (-75.887918 39.822744)
04/23/2021,LVPG Family Medicine-Tobyhanna,100 Community Drive,102,,Tobyhanna,Pennsylvania,18466,Monroe,0,200,0,200,POINT (-75.372518 41.148516)
01/25/2021,PHN-Punxsutawney Community HC,200 Prushnok Drive,202,,Punxsutawney,Pennsylvania,15767,Jefferson,0,100,0,100,POINT (-78.961583 40.945909)
03/02/2021,LGH-Crooked Oak Family Medicine,1655 Crooked Oak Drive,,,Lancaster,Pennsylvania,17601,Lancaster,0,100,0,100,POINT (-76.290461 40.069052)
02/08/2021,Quality Care Pharmacys,1 Sprint Drive,,,Carlisle,Pennsylvania,17015,Cumberland,975,0,0,975,POINT (-77.220289 40.180115)
04/27/2021,PhysicianCare P.C. Towanda,71 Hospital Drive,,,Towanda,Pennsylvania,18848,Bradford,0,100,0,100,POINT (-76.448978 41.783592)
03/30/2022,Excela Health Westmoreland Hospital,532 West Pittsburgh Street,,,Greensburg,Pennsylvania,15601,Westmoreland,0,100,0,100,POINT (-79.555426 40.301303)
01/14/2021,AHN FORBES HOSPITAL,PHARMACY,,2570 HAYMAKER ROAD,MONROEVILLE,PENNSYLVANIA,15146,Allegheny,975,0,0,975,
04/09/2021,AHN-Allegheny Valley Hospital,1301 Carlisle Street,,,Natrona Heights,Pennsylvania,15065,Allegheny,1170,0,0,1170,POINT (-79.737106 40.617378)
03/31/2022,Hershey Pharmacy and Gift Shop,731 Cherry Dr 2,,,Hershey,Pennsylvania,17033,Dauphin,0,100,0,100,POINT (-76.658617 40.271193)
03/05/2021,Erie County Health Department,606 West 2nd Street,,,Erie,Pennsylvania,16507,Erie,2340,0,0,2340,POINT (-80.101478 42.128291)
03/30/2022,AHOLD USA-GIANT PHARMACY-6088,450 E MAIN ST,,,Middletown,Pennsylvania,17057,Dauphin,0,100,0,100,POINT (-76.722801 40.201252)
03/02/2021,VDI-Thompson Pharmacy Altoona,602 E CHESTNUT AVE,,,ALTOONA,PA,16601,Blair,0,400,0,400,POINT (-78.387468 40.53123)
03/29/2022,Anderson Pharmacy,334 Main Street,,,Denver,Pennsylvania,17517,Lancaster,0,200,0,200,POINT (-76.136135 40.232114)
01/29/2021,Wilkes-Barre General Hospital,575 North River Street,,Pharmacy Department,Wilkes Barre,Pennsylvania,18764,Luzerne,0,1100,0,1100,POINT (-75.868165 41.258261)
03/16/2021,AHN-Saint Vincent Hospital,PHARMACY DEPARTMENT,,232 WEST 25TH STREET,Erie,Pennsylvania,16544,Erie,1170,0,0,1170,
01/25/2021,ALMA ILLERY MEDICAL CENTER,7227 HAMILTON AVE,,,Pittsburgh,Pennsylvania,15208,Allegheny,0,200,0,200,POINT (-79.896792 40.454465)
01/29/2021,Armstrong County Memorial Hospital,1 NOLTE DR,,,Kittanning,Pennsylvania,16201,Armstrong,0,500,0,500,POINT (-79.562335 40.812095)
02/01/2021,Wind Gap Community Pharmacy Inc,31 W 1ST ST,,,Wind Gap,Pennsylvania,18091,Northampton,0,1000,0,1000,POINT (-75.296611 40.840151)
04/02/2021,MHEDS-PEACH ST,2928 Peach Street,,,Erie,Pennsylvania,16508,Erie,0,100,0,100,POINT (-80.076407 42.107191)
05/18/2022,GIANT PHARMACY-6255,801 SOUTH 25TH STREET,,,EASTON,PA,18045,Northampton,0,200,0,200,POINT (-75.246701 40.677524)
04/30/2021,Lower Merion Family Medicine,145 N. Narberth Ave,,1st Fl,Narberth,Pennsylvania,19072,Montgomery,0,200,0,200,POINT (-75.260547 40.006722)
03/02/2021,AHN-Allegheny Valley Hospital,1301 Carlisle Street,,,Natrona Heights,Pennsylvania,15065,Allegheny,2340,0,0,2340,POINT (-79.737106 40.617378)
03/12/2021,UPMC-McKeesport,1500 5th Avenue,,,Mc Keesport,Pennsylvania,15132,Allegheny,0,500,0,500,POINT (-79.849218 40.3523)
03/30/2022,GIANT PHARMACY-6519,4275 COUNTY LINE RD,,,Chalfont,Pennsylvania,18914,Bucks,0,300,0,300,POINT (-75.226544 40.264731)
03/31/2022,Lititz Apothecary,100 E Main St,,,Lititz,Pennsylvania,17543,Lancaster,0,200,0,200,POINT (-76.304183 40.156715)
04/20/2021,Big Spring Pharmacy,91 S. High Street,,,Newville,Pennsylvania,17241,Cumberland,0,900,0,900,POINT (-77.397641 40.170569)
02/26/2021,UPMC-McKeesport,1500 5th Avenue,,,Mc Keesport,Pennsylvania,15132,Allegheny,0,500,0,500,POINT (-79.849218 40.3523)
03/09/2021,VDI-Skippack Pharmacy,4118 W Skippack Pike,,,Schwenksville,Pennsylvania,19473,Montgomery,1170,0,0,1170,POINT (-75.405269 40.228146)
03/26/2021,VDI-Mainline Pharm Twp Davidsville,118 North Main Street,,,Davidsville,Pennsylvania,15928,Somerset,0,1200,0,1200,POINT (-78.935961 40.227955)
03/31/2022,Centerville Clinics-Connellsville,601 South Arch Street,,,Connellsville,Pennsylvania,15425,Fayette,0,100,0,100,POINT (-79.591082 40.012674)
03/16/2021,PHN-Altoona Community Health Center,1701 12th Avenue,F,Altoona,Altoona,Pennsylvania,16601,Blair,0,100,0,100,POINT (-78.407288 40.51322)
04/01/2022,Adagio Health-Butler,323 Sunset Drive,Ste 2,,Butler,Pennsylvania,16001,Butler,0,100,0,100,POINT (-79.916802 40.905931)
02/11/2021,VDI-Curtis Pharmacy-Washington,575 Henderson Ave,,,Washington,Pennsylvania,15301,Washington,0,800,0,800,POINT (-80.267317 40.191814)
03/02/2021,Family Matters Direct Primary Care,4284 William Flinn Highway,102,,Allison Park,Pennsylvania,15101,Allegheny,0,100,0,100,POINT (-79.954753 40.575391)
03/23/2021,VDI-Wileys Pharmacy of Quarryville,112 TownsEdge Drive,,,Quarryville,Pennsylvania,17566,Lancaster,0,200,0,200,POINT (-76.175489 39.895336)
01/19/2021,Klingensmiths Drug Stores Inc,313 FORD ST,,,Ford City,Pennsylvania,16226,Armstrong,0,600,0,600,POINT (-79.532271 40.771071)
03/19/2021,VDI-Mainline Pharmacy-Cresson,1207 2ND ST,,,Cresson,Pennsylvania,16630,Cambria,0,1000,0,1000,POINT (-78.591485 40.460137)
04/01/2022,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,100,0,100,POINT (-79.96965 40.428767)
04/07/2021,Family Pharmacy of Olyphant,110 Delaware Ave,,,Olyphant,Pennsylvania,18447,Lackawanna,0,0,100,100,POINT (-75.603268 41.469251)
04/20/2021,VDI-Mainline Pharmacy Nanty Glo,1049 Shoemaker St,,,Nanty Glo,Pennsylvania,15943,Cambria,0,1500,0,1500,POINT (-78.835826 40.470549)
12/30/2020,St Marys Pharmacy,4 Railroad Street,,,Saint Marys,Pennsylvania,15857,Elk,0,500,0,500,POINT (-78.561071 41.427667)
03/09/2021,UPMC Pinnacle West Shore,1995 TECHNOLOGY PARKWAY,,,Mechanicsburg,Pennsylvania,17050,Cumberland,0,300,0,300,POINT (-76.976697 40.284282)
03/30/2022,Crnerstn Cre Prim Cre Ctr Mt Morris,120 Locust Ave Ext,,*,Mount Morris,Pennsylvania,15349,Greene,0,200,0,200,POINT (-80.060411 39.734598)
02/12/2021,Spartan Pharmacy,3526 BROWNSVILLE ROAD,,,Pittsburgh,Pennsylvania,15227,Allegheny,0,1000,0,1000,POINT (-79.975566 40.37412)
03/31/2022,AHOLD USA-GIANT PHARMACY-6289,2104 VAN REED ROAD,,,WEST LAWN,PA,19609,Berks,0,100,0,100,POINT (-76.000781 40.342179)
03/09/2021,Cornerstone Care-Clairton,559 Miller Avenue,,,Clairton,PA,150251746,Allegheny,0,200,0,200,POINT (-79.883266 40.293136)
12/23/2020,AHN-Canonsburg Hospital,100 Medical Blvd,,,Canonsburg,Pennsylvania,15317,Washington,975,0,0,975,POINT (-80.190434 40.248477)
03/30/2021,VDI-Townville Pharmacy,2195 Route 442 Hwy,,,Muncy,Pennsylvania,17756,Lycoming,0,600,0,600,
03/26/2021,Robert T Henry Pharmacy,54 East King St,,,Shippensburg,Pennsylvania,17257,Cumberland,1170,0,0,1170,POINT (-77.519141 40.051126)
02/16/2021,Esterbrook Pharmacy,301 S 7th Ave,145,,West Reading,Pennsylvania,19611,Berks,0,900,0,900,POINT (-75.95222 40.330638)
03/31/2022,Advanced Lab Solutions LLC,3729 Easton Nazareth Hwy.,,LL2,Easton,Pennsylvania,18045,Northampton,0,300,0,300,POINT (-75.281051 40.710904)
01/22/2021,Haydens Pharmacy,505 NORTH FOURTH STREET,,EXCELA MEDICAL BUILDING,Youngwood,Pennsylvania,15697,Westmoreland,975,0,0,975,POINT (-79.574993 40.246111)
03/30/2022,The Medicine Shoppe 2057,101 W LANCASTER AVE,,,Reading,Pennsylvania,19607,Berks,0,300,0,300,POINT (-75.970027 40.304008)
03/31/2022,Pennyslvania Automated Services Inc,620 Lowry Ave,,,Jeannette,Pennsylvania,15644,Westmoreland,0,100,0,100,POINT (-79.616401 40.320122)
04/13/2021,Wellness Family Pharmacy,3250 Chichester ave,,,Boothwyn,Pennsylvania,19061,Delaware,0,300,0,300,POINT (-75.442314 39.836868)
03/31/2022,JDC Pediatrics-Enola,1824 Good Hope Road,201,,Enola,Pennsylvania,17025,Cumberland,0,100,0,100,POINT (-76.986214 40.283153)
02/21/2021,Evergreen Pharmacy II Inc,702 Dekalb Pike,,,Blue Bell,Pennsylvania,19422,Montgomery,0,400,0,400,POINT (-75.287013 40.170082)
03/30/2022,Whitemarsh Pharmacy,553 Germantown Pike,,,Lafayette Hill,Pennsylvania,19444,Montgomery,0,200,0,200,POINT (-75.251551 40.086113)
03/02/2021,VDI-Wileys Pharmacy Lancaster,903 NISSLEY RD,,,Lancaster,Pennsylvania,17601,Lancaster,0,100,0,100,POINT (-76.396935 40.066771)
02/23/2021,Esterbrook Pharmacy,301 S 7th Ave,145,,West Reading,Pennsylvania,19611,Berks,0,100,0,100,POINT (-75.95222 40.330638)
03/31/2022,VDI-Townville Pharmacy,2195 Route 442 Hwy,,,Muncy,Pennsylvania,17756,Lycoming,0,200,0,200,
03/31/2022,Pittsburgh Mercy Fam Hth Ctr,249 South 9th Street,,Bldg 4 1st Floor,Pittsburgh,Pennsylvania,15203,Allegheny,0,200,0,200,POINT (-79.989908 40.430887)
03/02/2021,Centerville Clinics-Uniontown,86 McClellandtown Rd,,,Uniontown,Pennsylvania,15401,Fayette,0,100,0,100,POINT (-79.735949 39.902346)
03/19/2021,Primemed-Dr. Patrick Connors,2232 Pittston Ave,,,Scranton,Pennsylvania,18505,Lackawanna,0,500,0,500,POINT (-75.681141 41.384922)
03/02/2021,Warren General Hospital,2 W Crescent Park,,,Warren,Pennsylvania,16365,Warren,0,500,0,500,POINT (-79.153237 41.843719)
02/05/2021,Squirrel Hill Health Center,4516 Browns Hill Road,,,Pittsburgh,Pennsylvania,15217,Allegheny,0,300,0,300,POINT (-79.925819 40.416702)
12/21/2020,The Wright Center-Mid Valley,5 South Washington Avenue,,,Jermyn,Pennsylvania,18433,Lackawanna,0,200,0,200,POINT (-75.547511 41.516304)
04/03/2022,GIANT PHARMACY-6291,698 DOWNINGTOWN PIKE,,,WEST CHESTER,PA,19380,Chester,0,100,0,100,POINT (-75.62212 39.961848)
04/30/2021,Bensalem Pharmacy,2112 Street Road,,,Bensalem,Pennsylvania,19020,Bucks,0,300,0,300,POINT (-74.947868 40.099555)
02/16/2021,West Perry Pharmacy,1102 MONTOUR ROAD,,,Loysville,Pennsylvania,17047,Perry,0,600,0,600,POINT (-77.339076 40.364063)
02/02/2021,Boothwyn Apothecary,2341 Chichester Ave,,,Boothwyn,Pennsylvania,19061,Delaware,0,100,0,100,POINT (-75.438915 39.830586)
03/09/2021,Clifford Vogan MD PC,882 East Brady Road,,,Cowansville,Pennsylvania,16218,Armstrong,0,100,0,100,POINT (-79.588579 40.892263)
05/13/2022,Giant Pharmacy-6,136 Kline Village,,,Harrisburg,Pennsylvania,17104,Dauphin,0,100,0,100,POINT (-76.840601 40.27153)
03/24/2022,Mercy Catholic Medical Center,1500 Lansdowne Ave.,,,Darby,Pennsylvania,19023,Delaware,0,100,0,100,POINT (-75.26788 39.926288)
01/25/2021,LGH-NORLANCO FAMILY MEDICINE,418 Cloverleaf  Rd,,,Elizabethtown,Pennsylvania,17022,Lancaster,0,300,0,300,POINT (-76.563318 40.133245)
04/13/2021,VDI-Birdsboro Pharmacy,200 W First Street,Suite 3a,,Birdsboro,Pennsylvania,19508,Berks,0,100,0,100,POINT (-75.808762 40.263465)
03/09/2021,Highlands Hospital,401 East Murphy Ave,,,Connellsville,Pennsylvania,15425,Fayette,1170,0,0,1170,POINT (-79.586216 40.023373)
03/28/2022,VDI-Moshannon Vlly Phar Philpsbrg,208 Medical Center Drive,,,Philipsburg,Pennsylvania,16866,Centre,0,100,0,100,POINT (-78.205765 40.90652)
03/09/2021,Wellness Pharmacy Services,1427 Horsham Road,,,North Wales,Pennsylvania,19454,Montgomery,0,500,0,500,POINT (-75.20773 40.225139)
04/16/2021,WMCHC-Highland Phys Fam Hlth Ctr,1839 Fair Avenue,,,Honesdale,Pennsylvania,18431,Wayne,0,2000,0,2000,POINT (-75.262474 41.589347)
04/16/2021,Delta Medix PC,300 Lackawanna Avenue,200,,Scranton,Pennsylvania,18503,Lackawanna,0,400,0,400,POINT (-75.667364 41.408249)
03/30/2021,Horsham Pharmacy LLC,316 Horsham Road Suite E,,,Horsham,Pennsylvania,19044,Montgomery,0,100,0,100,POINT (-75.135536 40.181864)
04/09/2021,UPMC-Mercy Hospital of Pittsburgh,1400 Locust Street,2030,,Pittsburgh,Pennsylvania,15219,Allegheny,1170,0,0,1170,POINT (-79.985623 40.436831)
03/28/2022,Tower Health-Pottstown Hospital,1600 East High St.,,,Pottstown,Pennsylvania,19464,Montgomery,0,200,0,200,POINT (-75.612074 40.243957)
01/26/2021,Armstrong County Memorial Hospital,1 NOLTE DR,,,Kittanning,Pennsylvania,16201,Armstrong,0,400,0,400,POINT (-79.562335 40.812095)
03/26/2021,Community Health Clinic-Greensburg,218 South Maple Avenue,102,,Greensburg,Pennsylvania,15601,Westmoreland,0,100,0,100,POINT (-79.542686 40.300958)
02/12/2021,VHP Center For Womens Medicine,1627 Chew Street  # 1,,Lehigh Valley Hospital,Allentown,Pennsylvania,18105,Lehigh,0,100,0,100,POINT (-75.493714 40.600934)
03/30/2022,VDI-Mainline Pharmacy Nanty Glo,1049 Shoemaker St,,,Nanty Glo,Pennsylvania,15943,Cambria,0,300,0,300,POINT (-78.835832 40.470517)
03/29/2022,Stanton Negley Drug Co,804 N Negley Ave,,,Pittsburgh,Pennsylvania,15206,Allegheny,0,100,0,100,POINT (-79.926244 40.471693)
04/04/2022,Custom Care Pharmacy-Milton-Retail,57 S. Front St.,,,Milton,Pennsylvania,17847,Northumberland,0,200,0,200,POINT (-76.855706 41.019034)
05/21/2022,Big Spring Pharmacy,91 S. High Street,,,Newville,Pennsylvania,17241,Cumberland,0,100,0,100,POINT (-77.397641 40.170569)
03/12/2021,Spartan Pharmacy,3526 BROWNSVILLE ROAD,,,Pittsburgh,Pennsylvania,15227,Allegheny,0,1500,0,1500,POINT (-79.975566 40.37412)
04/23/2021,OAKSIDE CARE PHARMACY,440 LEHIGH ST,,,Reading,Pennsylvania,19601,Berks,1170,0,0,1170,POINT (-75.948219 40.354269)
04/16/2021,Spartan Pharmacy,3526 BROWNSVILLE ROAD,,,Pittsburgh,Pennsylvania,15227,Allegheny,1170,0,0,1170,POINT (-79.975566 40.37412)
05/07/2021,Mt Bethel Pharmacy,2165 mt bethel highway,5,,Mount Bethel,Pennsylvania,18343,Northampton,1170,0,0,1170,POINT (-75.119975 40.898051)
01/26/2022,The Wright Center-Clarks Summit,1145 Northern Boulevard,,South Abington Twp,Clarks Summit,Pennsylvania,18411,Lackawanna,0,300,0,300,POINT (-75.696208 41.488382)
02/23/2021,Wilkes-Barre General Hospital,575 North River Street,,Pharmacy Department,Wilkes Barre,Pennsylvania,18764,Luzerne,1170,0,0,1170,POINT (-75.868165 41.258261)
